crystal_id,nano_id,ql,crystal_name,nano_name,school,strain,strain_id,sub_strain,professions,location,nano_cost,froob_friendly,sort_order,nano_deck,spec,min_level,mm,bm,pm,si,ts,mc
202855,202854,173,"NanoCrystal (Wrecking Ball)","Wrecking Ball",Buffs,"Melee Weapon Buffs Line",180,"2H Blunt Buffs",Enforcer,"RK Dyna",569,1,2,0,,165,,,809,809,,
202853,202852,133,"NanoCrystal (Anvils Bane)","Anvils Bane",Buffs,"Melee Weapon Buffs Line",180,"2H Blunt Buffs",Enforcer,"RK Dyna",482,1,3,0,,125,,,705,705,,
202851,202850,59,"NanoCrystal (Bone Crusher)","Bone Crusher",Buffs,"Melee Weapon Buffs Line",180,"2H Blunt Buffs",Enforcer,"RK Store",188,1,4,0,,50,,,295,295,,
202849,202848,8,"NanoCrystal (Threat of the Bully)","Threat of the Bully",Buffs,"Melee Weapon Buffs Line",180,"2H Blunt Buffs",Enforcer,"No longer drops",33,1,5,0,,,,,49,49,,
202839,202838,197,"NanoCrystal (Skill of the Guillotine)","Skill of the Guillotine",Buffs,"Melee Weapon Buffs Line",180,"2H Edged Buffs",Enforcer,"RK Dyna",666,1,1,0,,195,,,866,866,,
202837,202836,173,"NanoCrystal (Skill of the Reaper)","Skill of the Reaper",Buffs,"Melee Weapon Buffs Line",180,"2H Edged Buffs",Enforcer,"RK Dyna",569,1,2,0,,165,,,809,809,,
202835,202834,133,"NanoCrystal (Skill of the Guardian)","Skill of the Guardian",Buffs,"Melee Weapon Buffs Line",180,"2H Edged Buffs",Enforcer,"RK Dyna",482,1,3,0,,125,,,705,705,,
202833,202832,89,"NanoCrystal (Skill of the Highlander)","Skill of the Highlander",Buffs,"Melee Weapon Buffs Line",180,"2H Edged Buffs",Enforcer,"RK Dyna",302,1,4,0,,75,,,461,461,,
202831,202830,59,"NanoCrystal (Skill of the Viking)","Skill of the Viking",Buffs,"Melee Weapon Buffs Line",180,"2H Edged Buffs",Enforcer,"RK Store",188,1,5,0,,50,,,295,295,,
202829,202828,30,"NanoCrystal (Skill of the Savage)","Skill of the Savage",Buffs,"Melee Weapon Buffs Line",180,"2H Edged Buffs",Enforcer,"RK Store",103,1,6,0,,25,,,156,156,,
202827,202826,8,"NanoCrystal (Skill of the Butcher)","Skill of the Butcher",Buffs,"Melee Weapon Buffs Line",180,"2H Edged Buffs",Enforcer,"RK Store",33,1,7,0,,,,,49,49,,
263300,263298,205,"Nano Crystal (Mesmerization Construct Empowerment)","Mesmerizing Construct Empowerment","Pet Buffs","Mesmerization Construct Empowerment",810,"",Meta-Physicist,"Scheol Scientists Quest",158,0,1,0,,,,570,,,568,
227146,227145,220,"Nano Crystal (Desecration of Will)","Desecration of Will",Debuffs,"Meta-Physicist Damage Debuffs - Line A",658,"",Meta-Physicist,"Inferno Sanctuary / Pandemonium Garden",2000,0,1,0,4,220,2051,,1750,,,
227142,227140,218,"Nano Crystal (Defilement of Will)","Defilement of Will",Debuffs,"Meta-Physicist Damage Debuffs - Line A",658,"",Meta-Physicist,"Pandemonium Garden",1750,0,2,0,4,218,1961,,1681,,,
227136,227134,214,"Nano Crystal (Taint of Will)","Taint of Will",Debuffs,"Meta-Physicist Damage Debuffs - Line A",658,"",Meta-Physicist,"Pandemonium Garden",1500,0,3,0,4,214,1781,,1541,,,
227131,227128,211,"Nano Crystal (Debasement of Will)","Debasement of Will",Debuffs,"Meta-Physicist Damage Debuffs - Line A",658,"",Meta-Physicist,"Pandemonium Garden",1250,0,4,0,4,211,1646,,1437,,,
227122,227120,203,"Nano Crystal (Perversion of Will)","Perversion of Will",Debuffs,"Meta-Physicist Damage Debuffs - Line A",658,"",Meta-Physicist,"Inferno Sanctuary / Pandemonium Garden",1000,0,5,0,4,203,1286,,1159,,,
227116,227115,200,"Nano Crystal (Degredation of Will)","Degredation of Will",Debuffs,"Meta-Physicist Damage Debuffs - Line A",658,"",Meta-Physicist,"Inferno Sanctuary / Pandemonium Garden",750,0,6,0,3,195,1151,,1055,,,
227112,227111,180,"Nano Crystal (Corruption of Will)","Corruption of Will",Debuffs,"Meta-Physicist Damage Debuffs - Line A",658,"",Meta-Physicist,"Inferno Garden",500,0,7,0,3,175,1087,,1004,,,
227150,227149,150,"Nano Crystal (Distortion of Will)","Distortion of Will",Debuffs,"Meta-Physicist Damage Debuffs - Line A",658,"",Meta-Physicist,"Penumbra Garden",450,0,8,0,2,145,970,,888,,,
227148,227147,220,"Nano Crystal (Desecration of Resolve)","Desecration of Resolve",Debuffs,"Meta-Physicist Damage Debuffs - Line B",659,"",Meta-Physicist,"Pandemonium Garden",900,0,1,0,4,220,2051,,1750,,,
227144,227143,218,"Nano Crystal (Defilement of Resolve)","Defilement of Resolve",Debuffs,"Meta-Physicist Damage Debuffs - Line B",659,"",Meta-Physicist,"Pandemonium Garden",750,0,2,0,4,218,1961,,1681,,,
227139,227138,214,"Nano Crystal (Taint of Resolve)","Taint of Resolve",Debuffs,"Meta-Physicist Damage Debuffs - Line B",659,"",Meta-Physicist,"Pandemonium Garden",500,0,3,0,4,214,1781,,1541,,,
227133,227132,211,"Nano Crystal (Debasement of Resolve)","Debasement of Resolve",Debuffs,"Meta-Physicist Damage Debuffs - Line B",659,"",Meta-Physicist,"Pandemonium Garden",400,0,4,0,4,211,1646,,1437,,,
227124,227123,203,"Nano Crystal (Perversion of Resolve)","Perversion of Resolve",Debuffs,"Meta-Physicist Damage Debuffs - Line B",659,"",Meta-Physicist,"Inferno Sanctuary / Pandemonium Garden",250,0,5,0,4,203,1286,,1159,,,
227118,227117,200,"Nano Crystal (Degredation of Resolve)","Degredation of Resolve",Debuffs,"Meta-Physicist Damage Debuffs - Line B",659,"",Meta-Physicist,"Inferno Sanctuary / Pandemonium Garden",170,0,6,0,3,195,1151,,1055,,,
227114,227113,181,"Nano Crystal (Corruption of Resolve)","Corruption of Resolve",Debuffs,"Meta-Physicist Damage Debuffs - Line B",659,"",Meta-Physicist,"Inferno Garden",100,0,7,0,3,176,1090,,1006,,,
227110,227109,151,"Nano Crystal (Distortion of Resolve)","Distortion of Resolve",Debuffs,"Meta-Physicist Damage Debuffs - Line B",659,"",Meta-Physicist,"Penumbra Garden",50,0,8,0,2,145,972,,890,,,
99129,99113,179,"Nano Crystal (Wrath Abatement)","Wrath Abatement",Debuffs,"Meta-Physicist Initiatives/Damage Debuffs",187,"",Meta-Physicist,"Mission Reward",496,1,1,0,,,853,,770,,,
99140,99123,162,"Nano Crystal (Lull Wrath)","Lull Wrath",Debuffs,"Meta-Physicist Initiatives/Damage Debuffs",187,"",Meta-Physicist,"Mission Reward",447,1,2,0,,,775,,703,,,
99130,99114,149,"Nano Crystal (Wrath Ebb)","Wrath Ebb",Debuffs,"Meta-Physicist Initiatives/Damage Debuffs",187,"",Meta-Physicist,"Mission Reward",404,1,3,0,,,715,,644,,,
99131,99116,136,"Nano Crystal (Temper Wrath)","Temper Wrath",Debuffs,"Meta-Physicist Initiatives/Damage Debuffs",187,"",Meta-Physicist,"Mission Reward",356,1,4,0,,,645,,579,,,
99134,99115,116,"Nano Crystal (Rage Eradication)","Rage Eradication",Debuffs,"Meta-Physicist Initiatives/Damage Debuffs",187,"",Meta-Physicist,"RK Store",311,1,5,0,,,550,,498,,,
99136,99117,93,"Nano Crystal (Rage Abolishment)","Rage Abolishment",Debuffs,"Meta-Physicist Initiatives/Damage Debuffs",187,"",Meta-Physicist,"RK Store",262,1,6,0,,,444,,403,,,
99135,99118,76,"Nano Crystal (Rage Suppression)","Rage Suppression",Debuffs,"Meta-Physicist Initiatives/Damage Debuffs",187,"",Meta-Physicist,"RK Store",220,1,7,0,,,378,,327,,,
99132,99119,53,"Nano Crystal (Stifle Rage)","Stifle Rage",Debuffs,"Meta-Physicist Initiatives/Damage Debuffs",187,"",Meta-Physicist,"RK Store",159,1,8,0,,,265,,236,,,
99137,99120,40,"Nano Crystal (Quench Anger)","Quench Anger",Debuffs,"Meta-Physicist Initiatives/Damage Debuffs",187,"",Meta-Physicist,"RK Store",126,1,9,0,,,207,,184,,,
99138,99122,30,"Nano Crystal (Quell Anger)","Quell Anger",Debuffs,"Meta-Physicist Initiatives/Damage Debuffs",187,"",Meta-Physicist,"RK Store",94,1,10,0,,,158,,134,,,
99139,99121,14,"Nano Crystal (Douse Anger)","Douse Anger",Debuffs,"Meta-Physicist Initiatives/Damage Debuffs",187,"",Meta-Physicist,"RK Store",47,1,11,0,,,79,,66,,,
99133,99112,7,"Nano Crystal (Shed Anger)","Shed Anger",Debuffs,"Meta-Physicist Initiatives/Damage Debuffs",187,"",Meta-Physicist,"RK Store",26,1,12,0,,,41,,35,,,
270244,270355,188,"Nano Crystal (Metaing's Improved Mind Quake)","Metaing's Improved Mind Quake",Combat,"Metaphysicist Mind Damage Nano Debuffs",221,"",Meta-Physicist,"Bronto Burger Quest",500,1,1,0,,,,,982,,,1081
125768,125761,173,"Nano Crystal (Mind Quake)","Mind Quake",Combat,"Metaphysicist Mind Damage Nano Debuffs",221,"",Meta-Physicist,"Mission Reward",377,1,2,0,,,,,743,,,818
29394,29297,146,"Nano Crystal (Mind Banshee)","Mind Banshee",Combat,"Metaphysicist Mind Damage Nano Debuffs",221,"",Meta-Physicist,"Mission Reward",284,1,3,0,,,,,622,,,694
125767,125762,87,"Nano Crystal (Mind Howl)","Mind Howl",Combat,"Metaphysicist Mind Damage Nano Debuffs",221,"",Meta-Physicist,"RK Store",173,1,4,0,,,,,370,,,414
29395,29298,37,"Nano Crystal (Mind Scream)","Mind Scream",Combat,"Metaphysicist Mind Damage Nano Debuffs",221,"",Meta-Physicist,"RK Store",78,1,5,0,,,,,159,,,183
29193,29114,1,"Meta-Physicist: Startup Crystal - Mind Pain","Mind Pain",Combat,"Metaphysicist Mind Damage Nano Debuffs",221,"",Meta-Physicist,"Arete Nano Container",15,1,6,0,,,,,5,,,5
252058,252057,208,"Nano Crystal (Cosmic Relaxation)","Cosmic Relaxation","Crowd Control",Mezz,147,"",Trader,"Inferno Garden",450,0,1,0,4,209,,,1368,1365,,
301900,301899,175,"Nano Crystal (Trad: Sudden Diversion)","Sudden Diversion","Crowd Control",Mezz,147,"",Trader,"OFAB Store",450,0,2,0,3,175,,,1025,995,,
163397,163396,172,"Nano Crystal (Pr0n0unc3m3nt 0f Sl33p1n3ss)","Pr0n0unc3m3nt 0f Sl33p1n3ss","Crowd Control",Mezz,147,"",Adventurer,"RK Dyna",468,1,3,0,,,,824,,747,,
29382,29285,169,"Nano Crystal (Curse of Chronos)","Curse of Chronos","Crowd Control",Mezz,147,"",Meta-Physicist,"Mission Reward",328,1,4,0,,,,,,723,795,
100449,100439,162,"Nano Crystal (Simple Mind, Simple Pleasures)","Simple Mind, Simple Pleasures","Crowd Control",Mezz,147,"",Trader,"Mission Reward",271,1,5,0,,,,,766,695,,
100450,100434,146,"Nano Crystal (Imaginary Distractions)","Imaginary Distractions","Crowd Control",Mezz,147,"",Trader,"Mission Reward",267,1,6,0,,,,,692,620,,
26017,25980,142,"Nano Crystal (Death's Gaze)","Death's Gaze","Crowd Control",Mezz,147,"",Agent,"Mission Reward",265,1,7,0,,,,,662,,,
163395,163394,139,"Nano Crystal (Pr0n0unc3m3nt 0f Dr0ws1n3ss)","Pr0n0unc3m3nt 0f Dr0ws1n3ss","Crowd Control",Mezz,147,"",Adventurer,"RK Dyna",228,1,8,0,,,,678,,607,,
100451,100435,106,"Nano Crystal (Glittering Plaything)","Glittering Plaything","Crowd Control",Mezz,147,"",Trader,"RK Store",135,1,9,0,,,,,506,461,,
100448,100436,63,"Nano Crystal (Trinkets and Toys)","Trinkets and Toys","Crowd Control",Mezz,147,"",Trader,"RK Store",99,1,10,0,,,,,317,278,,
100453,100437,47,"Nano Crystal (Distracting Baubles)","Distracting Baubles","Crowd Control",Mezz,147,"",Trader,"RK Store",83,1,11,0,,,,,233,208,,
100454,100438,33,"Nano Crystal (Bright Shiny Sparkling Thing)","Bright Shiny Sparkling Thing","Crowd Control",Mezz,147,"",Trader,"RK Store",64,1,12,0,,,,,175,151,,
163389,163388,24,"Nano Crystal (Pr0n0unc3m3nt 0f L4z1n3ss)","Pr0n0unc3m3nt 0f L4z1n3ss","Crowd Control",Mezz,147,"",Adventurer,"RK Store",45,1,13,0,,,,128,,108,,
100452,100433,20,"Nano Crystal (Distract with Trinkets)","Distract with Trinkets","Crowd Control",Mezz,147,"",Trader,"RK Store",42,1,14,0,,,,,109,91,,
100459,100422,185,"Nano Crystal (Disrupted Psyche)","Disrupted Psyche","Crowd Control",Mezz,147,Area,Bureaucrat,"Mission Reward",456,1,1,0,,,,,862,862,,
100458,100424,162,"Nano Crystal (Disjointed Psyche)","Disjointed Psyche","Crowd Control",Mezz,147,Area,Bureaucrat,"Mission Reward",449,1,2,0,,,,,745,745,,
100456,100426,126,"Nano Crystal (Muddled Psyche)","Muddled Psyche","Crowd Control",Mezz,147,Area,Bureaucrat,"Mission Reward",315,1,3,0,,,,,584,584,,
259369,259364,215,"Super Charged Nano Crystal (Peaceful Intentions)","Empowered Peaceful Intentions","Crowd Control",Mezz,147,Calm,Nano-Technician,"SL Loot",824,0,1,0,4,,,,1800,1800,,
259369,259365,215,"Super Charged Nano Crystal (Peaceful Intentions)","Specialized Peaceful Intentions","Crowd Control",Mezz,147,Calm,Nano-Technician,"SL Loot",824,0,2,0,4,,,,1800,1800,,
259370,259362,204,"Super Charged Nano Crystal (Discourage Involvement)","Empowered Discourage Involvement","Crowd Control",Mezz,147,Calm,Nano-Technician,"SL Loot",684,0,3,0,3,,,,1350,1350,,
259370,259363,204,"Super Charged Nano Crystal (Discourage Involvement)","Specialized Discourage Involvement","Crowd Control",Mezz,147,Calm,Nano-Technician,"SL Loot",684,0,4,0,3,,,,1350,1350,,
100445,100443,159,"Nano Crystal (Peaceful Intentions)","Peaceful Intentions","Crowd Control",Mezz,147,Calm,Nano-Technician,"Mission Reward",343,1,5,0,,,,,734,734,,
259371,259367,129,"Super Charged Nano Crystal (Project Calm)","Empowered Project Calm","Crowd Control",Mezz,147,Calm,Nano-Technician,"SL Loot",428,0,7,0,2,,,,900,900,,
259371,259366,129,"Super Charged Nano Crystal (Project Calm)","Specialized Project Calm","Crowd Control",Mezz,147,Calm,Nano-Technician,"SL Loot",428,0,6,0,2,,,,900,900,,
100446,100441,129,"Nano Crystal (Discourage Involvement)","Discourage Involvement","Crowd Control",Mezz,147,Calm,Nano-Technician,"Mission Reward",257,1,8,0,,,,,603,603,,
259368,259335,106,"Super Charged Nano Crystal (Bewilder)","Empowered Bewilder","Crowd Control",Mezz,147,Calm,Nano-Technician,"SL Loot",246,0,10,0,1,,,,500,500,,
259368,259336,106,"Super Charged Nano Crystal (Bewilder)","Specialized Bewilder","Crowd Control",Mezz,147,Calm,Nano-Technician,"SL Loot",246,0,9,0,1,,,,500,500,,
100462,100442,60,"Nano Crystal (Project Calm)","Project Calm","Crowd Control",Mezz,147,Calm,Nano-Technician,"RK Store",122,1,11,0,,,,,284,284,,
100447,100440,30,"Nano Crystal (Bewilder)",Bewilder,"Crowd Control",Mezz,147,Calm,Nano-Technician,"RK Store",76,1,12,0,,,,,158,158,,
253385,253384,211,"Nano Crystal (Enfraam's Perception Deciever)","Enfraam's Perception Deciever","Crowd Control",Mezz,147,"Hacked Blind",Nano-Technician,"Pandemonium Garden",1256,0,1,0,4,211,,,1643,1641,,
253383,253382,201,"Nano Crystal (Optimized Perceiver)","Optimized Perceiver","Crowd Control",Mezz,147,"Hacked Blind",Nano-Technician,"Inferno Garden / Inferno Sanctuary",1256,0,2,0,4,201,,,1196,1196,,
253381,253380,180,"Nano Crystal (Enfraam's Perceiver)","Enfraam's Perceiver","Crowd Control",Mezz,147,"Hacked Blind",Nano-Technician,"Penumbra Sanctuary",993,0,3,0,3,198,,,989,989,,
224144,224143,219,"Nano Crystal (Empowered Divided Ego)","Empowered Divided Ego","Crowd Control",Mezz,147,Shadowlands,Bureaucrat,"Pandemonium Garden",1200,0,1,0,4,219,,,2001,1997,,
224142,224141,215,"Nano Crystal (Empowered Chaotic Mind)","Empowered Chaotic Mind","Crowd Control",Mezz,147,Shadowlands,Bureaucrat,"Pandemonium Garden",1040,0,2,0,4,215,,,1822,1819,,
224140,224139,212,"Nano Crystal (Empowered Contemplation)","Empowered Contemplation","Crowd Control",Mezz,147,Shadowlands,Bureaucrat,"Pandemonium Garden",836,0,3,0,4,205,,,1688,1685,,
224150,224149,209,"Nano Crystal (Empowered Disjointed From Reality)","Empowered Disjointed From Reality","Crowd Control",Mezz,147,Shadowlands,Bureaucrat,"Inferno Sanctuary / Pandemonium Garden",702,0,4,0,4,205,,,1554,1551,,
224148,224147,203,"Nano Crystal (Empowered Wandering Mind)","Empowered Wandering Mind","Crowd Control",Mezz,147,Shadowlands,Bureaucrat,"Inferno Sanctuary / Pandemonium Garden",559,0,5,0,3,195,,,1285,1285,,
224146,224145,193,"Nano Crystal (Empowered Introspective Engagement)","Empowered Introspective Engagement","Crowd Control",Mezz,147,Shadowlands,Bureaucrat,"Inferno Garden",389,0,6,0,3,185,,,1128,1128,,
224138,224137,170,"Nano Crystal (Empowered Cubicle Dweller)","Empowered Cubicle Dweller","Crowd Control",Mezz,147,Shadowlands,Bureaucrat,"Penumbra Sanctuary",312,0,7,0,3,165,,,1042,1042,,
224136,224135,123,"Nano Crystal (Empowered Demotivate)","Empowered Demotivate","Crowd Control",Mezz,147,Shadowlands,Bureaucrat,"Adonis Sanctuary",263,0,8,0,1,100,,,870,870,,
224134,224133,85,"Nano Crystal (Empowered Sleep)","Empowered Sleep","Crowd Control",Mezz,147,Shadowlands,Bureaucrat,"Scheol Sanctuary",217,0,9,0,1,75,,,571,571,,
224132,224131,64,"Nano Crystal (Empowered Anger Addlement)","Empowered Anger Addlement","Crowd Control",Mezz,147,Shadowlands,Bureaucrat,"Scheol Garden",87,0,10,0,1,50,,,434,434,,
219021,219020,26,"Nano Crystal (Empowered Distracted Gaze)","Empowered Distracted Gaze","Crowd Control",Mezz,147,Shadowlands,Bureaucrat,"Elysium Garden",40,0,11,0,1,25,,,181,181,,
30124,30079,175,"Nano Crystal (Living Embalming)","Living Embalming","Crowd Control",Mezz,147,Stun,Bureaucrat,"Mission Reward",345,1,1,0,,,,,818,,,
30105,30060,165,"Nano Crystal (Chains of Iron)","Chains of Iron","Crowd Control",Mezz,147,Stun,Bureaucrat,"Mission Reward",304,1,2,0,,,,,769,,,
29201,29199,159,"Nano Crystal (Tight Embrace)","Tight Embrace","Crowd Control",Mezz,147,Stun,Bureaucrat,"Mission Reward",248,1,3,0,,,,,719,,,
28828,28625,152,"Nano Crystal (Neural Stunner)","Neural Stunner","Crowd Control",Mezz,147,Stun,Nano-Technician,"Mission Reward",226,1,4,0,,,,700,,,,700
155578,155577,189,"Nano Crystal (Contemplation)",Contemplation,"Crowd Control",Mezz,147,Target,Bureaucrat,"Mission Reward",256,1,1,0,,,,,874,874,,
100460,100428,175,"Nano Crystal (Disjointed From Reality)","Disjointed From Reality","Crowd Control",Mezz,147,Target,Bureaucrat,"Mission Reward",255,1,2,0,,,,,807,807,,
100455,100429,156,"Nano Crystal (Wandering Mind)","Wandering Mind","Crowd Control",Mezz,147,Target,Bureaucrat,"Mission Reward",251,1,3,0,,,,,728,728,,
100457,100430,132,"Nano Crystal (Introspective Engagement)","Introspective Engagement","Crowd Control",Mezz,147,Target,Bureaucrat,"Mission Reward",200,1,4,0,,,,,621,621,,
100444,100431,103,"Nano Crystal (Cubicle Dweller)","Cubicle Dweller","Crowd Control",Mezz,147,Target,Bureaucrat,"RK Store",126,1,5,0,,,,,487,487,,
100461,100432,80,"Nano Crystal (Demotivate)",Demotivate,"Crowd Control",Mezz,147,Target,Bureaucrat,"RK Store",104,1,6,0,,,,,378,378,,
30138,30093,43,"Nano Crystal (Sleep)",Sleep,"Crowd Control",Mezz,147,Target,Bureaucrat,"RK Store",74,1,7,0,,,,,216,216,,
30101,30056,27,"Nano Crystal (Anger Addlement)","Anger Addlement","Crowd Control",Mezz,147,Target,Bureaucrat,"RK Store",50,1,8,0,,,,,138,138,,
30110,30065,10,"Nano Crystal (Distracted Gaze)","Distracted Gaze","Crowd Control",Mezz,147,Target,Bureaucrat,"RK Store",24,1,9,0,,,,,58,58,,
269517,269516,203,"Nano Crystal (Summoning of Yidira)","Summoning of Yidira",Pet,"Mezz Pet",0,"",Meta-Physicist,"Pen Xan Quest",934,0,1,0,,,1298,,,,1298,
150310,150309,189,"Nano Crystal (Summoning of Tumulten)","Summoning of Tumulten",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",534,1,2,0,,,871,,,,871,
156140,156131,176,"Nano Crystal (Summoning of Balbuto the Gibberer)","Summoning of Balbuto the Gibberer",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",505,1,3,0,,,818,,,,818,
156139,156118,166,"Nano Crystal (Summoning of Confane)","Summoning of Confane",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",473,1,4,0,,,769,,,,769,
156137,156119,159,"Nano Crystal (Summoning of Distral)","Summoning of Distral",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",441,1,5,0,,,732,,,,732,
156136,156120,153,"Nano Crystal (Summoning of Duoco)","Summoning of Duoco",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",414,1,6,0,,,700,,,,700,
156138,156121,120,"Nano Crystal (Summoning of Demenus)","Summoning of Demenus",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",327,1,7,0,,,561,,,,561,
156135,156122,100,"Nano Crystal (Summoning of Ignatus Mind-Clouder)","Summoning of Ignatus Mind-Clouder",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",280,1,8,0,,,461,,,,461,
156141,156129,83,"Nano Crystal (Summoning of Absuum)","Summoning of Absuum",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",230,1,9,0,,,386,,,,386,
156134,156130,67,"Nano Crystal (Supreme Deranged Mindreaver)","Supreme Deranged Mindreaver",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",190,1,10,0,,,311,,,,311,
156145,156125,50,"Nano Crystal (Greater Deranged Mindreaver)","Greater Deranged Mindreaver",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",152,1,11,0,,,241,,,,241,
156132,156123,41,"Nano Crystal (Deranged Mindreaver)","Deranged Mindreaver",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",125,1,12,0,,,199,,,,199,
156143,156127,34,"Nano Crystal (Lesser Deranged Mindreaver)","Lesser Deranged Mindreaver",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",104,1,13,0,,,167,,,,167,
156133,156117,24,"Nano Crystal (Supreme Distracting Sphere)","Supreme Distracting Sphere",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",71,1,14,0,,,114,,,,114,
156144,156126,17,"Nano Crystal (Greater Distracting Sphere)","Greater Distracting Sphere",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",56,1,15,0,,,89,,,,89,
156146,156124,11,"Nano Crystal (Distracting Sphere)","Distracting Sphere",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",41,1,16,0,,,64,,,,64,
156142,156128,4,"Nano Crystal (Lesser Distracting Sphere)","Lesser Distracting Sphere",Pet,"Mezz Pet",0,"",Meta-Physicist,"Mission Reward",24,1,17,0,,,36,,,,36,
270789,270786,215,"Nano Crystal (Mongo Demolish!)","Mongo Demolish!","Crowd Control","Mongo Buffs",188,"",Enforcer,"Dust Brigade Quest Part IV",845,0,1,1,,215,,1150,1150,,,
