# Version: 18.08.58.03
# Requires: 20230108112714_CreateItemDBs.shared
lowid,highid,lowql,highql,name,icon,froob_friendly,slot,flags,in_game
222376,222376,153,153,"Failed Repaired Crystal (Disruptive Retaliatory Negator)",220413,1,0,4194819,1
222377,222377,182,182,"Failed Repaired Crystal (Disruptive Retributive Negator)",220413,1,0,4194819,1
222378,222378,57,57,"Failed Repaired Crystal (Disruptive Shielding Negator)",220433,1,0,4194819,1
222379,222379,166,166,"Failed Repaired Crystal (Disruptive Void Projector)",220411,1,0,4194819,1
222380,222380,189,189,"Failed Repaired Crystal (Null Space Disruptor)",220413,1,0,4194819,1
222381,222381,90,90,"Failed Repaired Crystal (Beacon Warp)",220431,1,0,4194819,1
222382,222382,116,116,"Tainted Shadow Crystal (Creation: Asp of Semol)",220411,0,0,4194819,1
222383,222383,147,147,"Tainted Shadow Crystal (Creation: Belthior's Flame Ward)",220411,0,0,4194819,1
222384,222384,136,136,"Tainted Shadow Crystal (Creation: Bitis Striker)",220411,0,0,4194819,1
222385,222385,177,177,"Tainted Shadow Crystal (Creation: Death Ward)",220411,0,0,4194819,1
222386,222386,90,90,"Tainted Shadow Crystal (Creation: Coplan's Hand Taipan)",220411,0,0,4194819,1
222387,222387,112,112,"Tainted Shadow Crystal (Creation: Living Shield of Evernan)",220411,0,0,4194819,1
222388,222388,187,187,"Tainted Shadow Crystal (Creation: Mocham's Guard)",220411,0,0,4194819,1
222389,222389,72,72,"Tainted Shadow Crystal (Creation: Notum Defender)",220431,0,0,4194819,1
222390,222390,85,85,"Tainted Shadow Crystal (Creation: Solar Guard)",220411,0,0,4194819,1
222391,222391,48,48,"Tainted Shadow Crystal (Creation: The Crotalus)",220431,0,0,4194819,1
222392,222392,66,66,"Tainted Shadow Crystal (Creation: Viper Staff)",220431,0,0,4194819,1
222393,222393,59,59,"Tainted Shadow Crystal (Creation: Vital Buckler)",220431,0,0,4194819,1
222394,222394,129,129,"Tainted Shadow Crystal (Creation: Wave Breaker)",220411,0,0,4194819,1
222395,222395,160,160,"Tainted Shadow Crystal (Creation: Wixel's Notum Python)",220411,0,0,4194819,1
222396,222396,8,8,"Snow Crashed Shadow Crystal (Bootleg Beamers 'n Bolters (OP-XX))",220424,1,0,4194819,1
222397,222397,21,21,"Snow Crashed Shadow Crystal (Bootleg Beamers 'n Bolters (OP-XL))",220424,1,0,4194819,1
222398,222398,34,34,"Snow Crashed Shadow Crystal (Bootleg Beamers 'n Bolters (OP-LX))",220424,1,0,4194819,1
222399,222399,54,54,"Snow Crashed Shadow Crystal (Bootleg Beamers 'n Bolters (OP-LXXX))",220431,1,0,4194819,1
222400,222400,67,67,"Snow Crashed Shadow Crystal (Bootleg Beamers 'n Bolters (OP-C))",220431,1,0,4194819,1
222401,222401,90,90,"Snow Crashed Shadow Crystal (Bootleg Beamers 'n Bolters (OP-CXX))",220431,1,0,4194819,1
222402,222402,103,103,"Snow Crashed Shadow Crystal (Bootleg Beamers 'n Bolters (OP-CXL))",220411,1,0,4194819,1
222403,222403,107,107,"Snow Crashed Shadow Crystal (Bootleg Beamers 'n Bolters (OP-CLX))",220411,1,0,4194819,1
222404,222404,113,113,"Snow Crashed Shadow Crystal (Bootleg Beamers 'n Bolters (OP-CLXXX))",220411,1,0,4194819,1
222405,222405,120,120,"Snow Crashed Shadow Crystal (Bootleg Beamers 'n Bolters (OP-CC))",220411,1,0,4194819,1
222406,222406,8,8,"Snow Crashed Shadow Crystal (Bootleg Blades 'n Blunts (OP-XX))",220424,1,0,4194819,1
222407,222407,21,21,"Snow Crashed Shadow Crystal (Bootleg Blades 'n Blunts (OP-XL))",220424,1,0,4194819,1
222408,222408,34,34,"Snow Crashed Shadow Crystal (Bootleg Blades 'n Blunts (OP-LX))",220424,1,0,4194819,1
222409,222409,54,54,"Snow Crashed Shadow Crystal (Bootleg Blades 'n Blunts (OP-LXXX))",220431,1,0,4194819,1
222410,222410,67,67,"Snow Crashed Shadow Crystal (Bootleg Blades 'n Blunts (OP-C))",220431,1,0,4194819,1
222411,222411,90,90,"Snow Crashed Shadow Crystal (Bootleg Blades 'n Blunts (OP-CXX))",220431,1,0,4194819,1
222412,222412,103,103,"Snow Crashed Shadow Crystal (Bootleg Blades 'n Blunts (OP-CXL))",220411,1,0,4194819,1
222413,222413,107,107,"Snow Crashed Shadow Crystal (Bootleg Blades 'n Blunts (OP-CLX))",220411,1,0,4194819,1
222414,222414,113,113,"Snow Crashed Shadow Crystal (Bootleg Blades 'n Blunts (OP-CLXXX))",220411,1,0,4194819,1
222415,222415,120,120,"Snow Crashed Shadow Crystal (Bootleg Blades 'n Blunts (OP-CC))",220411,1,0,4194819,1
222416,222416,8,8,"Snow Crashed Shadow Crystal (Smuggler Shipment (OP-XX))",220424,1,0,4194819,1
222417,222417,24,24,"Snow Crashed Shadow Crystal (Smuggler Shipment (OP-XL))",220424,1,0,4194819,1
222418,222418,34,34,"Snow Crashed Shadow Crystal (Smuggler Shipment (OP-LX))",220424,1,0,4194819,1
222419,222419,54,54,"Snow Crashed Shadow Crystal (Smuggler Shipment (OP-LXXX))",220431,1,0,4194819,1
222420,222420,70,70,"Snow Crashed Shadow Crystal (Smuggler Shipment (OP-C))",220431,1,0,4194819,1
222421,222421,90,90,"Snow Crashed Shadow Crystal (Smuggler Shipment (OP-CXX))",220431,1,0,4194819,1
222422,222422,103,103,"Snow Crashed Shadow Crystal (Smuggler Shipment (OP-CXL))",220411,1,0,4194819,1
222423,222423,107,107,"Snow Crashed Shadow Crystal (Smuggler Shipment (OP-CLX))",220411,1,0,4194819,1
222424,222424,113,113,"Snow Crashed Shadow Crystal (Smuggler Shipment (OP-CLXXX))",220411,1,0,4194819,1
222425,222425,120,120,"Snow Crashed Shadow Crystal (Smuggler Shipment (OP-CC))",220411,1,0,4194819,1
222426,222426,189,189,"Dirty Money Shadow Crystal (Contemplation)",220437,1,0,4194819,1
222427,222427,44,44,"Dirty Money Shadow Crystal (Mud Slinger)",220425,1,0,4194819,1
222428,222428,130,130,"Dirty Money Shadow Crystal (Defamation 101)",220412,1,0,4194819,1
222429,222429,173,173,"Dirty Money Shadow Crystal (Character Assassin)",220412,1,0,4194819,1
222430,222430,83,83,"Dirty Money Shadow Crystal (Motivational Speech: Bravery Overcomes)",220432,1,0,4194819,1
222431,222431,156,156,"Dirty Money Shadow Crystal (Motivational Speech: Glorious Leader)",220412,1,0,4194819,1
222432,222432,186,186,"Dirty Money Shadow Crystal (Motivational Speech: Heroic Measures)",220412,1,0,4194819,1
222433,222433,37,37,"Dirty Money Shadow Crystal (Motivational Speech: Lead From The Front)",220425,1,0,4194819,1
222434,222434,130,130,"Dirty Money Shadow Crystal (Motivational Speech: Triumphant Pose)",220412,1,0,4194819,1
222435,222435,41,41,"Tainted Shadow Crystal (Deranged Mindreaver)",220424,0,0,4194819,1
222436,222436,11,11,"Tainted Shadow Crystal (Distracting Sphere)",220424,0,0,4194819,1
222437,222437,50,50,"Tainted Shadow Crystal (Greater Deranged Mindreaver)",220424,0,0,4194819,1
222438,222438,17,17,"Tainted Shadow Crystal (Greater Distracting Sphere)",220424,0,0,4194819,1
222439,222439,34,34,"Tainted Shadow Crystal (Lesser Deranged Mindreaver)",220424,0,0,4194819,1
222440,222440,4,4,"Tainted Shadow Crystal (Lesser Distracting Sphere)",220424,0,0,4194819,1
222441,222441,83,83,"Tainted Shadow Crystal (Summoning of Absuum)",220431,0,0,4194819,1
222442,222442,176,176,"Tainted Shadow Crystal (Summoning of Balbuto the Gibberer)",220411,0,0,4194819,1
222443,222443,166,166,"Tainted Shadow Crystal (Summoning of Confane)",220411,0,0,4194819,1
222444,222444,120,120,"Tainted Shadow Crystal (Summoning of Demenus)",220411,0,0,4194819,1
222445,222445,159,159,"Tainted Shadow Crystal (Summoning of Distral)",220411,0,0,4194819,1
222446,222446,153,153,"Tainted Shadow Crystal (Summoning of Duoco)",220411,0,0,4194819,1
222447,222447,100,100,"Tainted Shadow Crystal (Summoning of Ignatus Mind-Clouder)",220431,0,0,4194819,1
222448,222448,67,67,"Tainted Shadow Crystal (Supreme Deranged Mindreaver)",220431,0,0,4194819,1
222449,222449,24,24,"Tainted Shadow Crystal (Supreme Distracting Sphere)",220424,0,0,4194819,1
222450,222450,47,47,"Dirty Money Shadow Crystal (Emergency XP Loss Reducer: 30)",220422,1,0,4194819,1
222451,222451,113,113,"Dirty Money Shadow Crystal (Demotivational Speech: 10 Thumbs)",220412,1,0,4194819,1
222452,222452,83,83,"Dirty Money Shadow Crystal (Demotivational Speech: Administrative Error)",220432,1,0,4194819,1
222453,222453,179,179,"Dirty Money Shadow Crystal (Demotivational Speech: Certainty of Defeat)",220412,1,0,4194819,1
222454,222454,34,34,"Dirty Money Shadow Crystal (Demotivational Speech: Factory Recall)",220425,1,0,4194819,1
222455,222455,21,21,"Dirty Money Shadow Crystal (Demotivational Speech: Fumble Fingers)",220425,1,0,4194819,1
222456,222456,44,44,"Dirty Money Shadow Crystal (Demotivational Speech: Let's Make a Committee)",220425,1,0,4194819,1
222457,222457,186,186,"Dirty Money Shadow Crystal (Demotivational Speech: Mourner's March)",220412,1,0,4194819,1
222458,222458,100,100,"Dirty Money Shadow Crystal (Demotivational Speech: That is not on the Agenda)",220432,1,0,4194819,1
222459,222459,182,182,"Dirty Money Shadow Crystal (Demotivational Speech: Retreat to Glory)",220412,1,0,4194819,1
222460,222460,126,126,"Dirty Money Shadow Crystal (Demotivational Speech: Surge in the System)",220412,1,0,4194819,1
222461,222461,159,159,"Dirty Money Shadow Crystal (Demotivational Speech: Swapdisk Mayhem)",220412,1,0,4194819,1
222462,222462,153,153,"Dirty Money Shadow Crystal (Demotivational Speech: Who Writes the Minutes?)",220412,1,0,4194819,1
222463,222463,156,156,"Dirty Money Shadow Crystal (Motivational Speech: Assassin's Focus)",220412,1,0,4194819,1
222464,222464,149,149,"Dirty Money Shadow Crystal (Motivational Speech: Implement Through Iteration)",220412,1,0,4194819,1
222465,222465,149,149,"Dirty Money Shadow Crystal (Motivational Speech: Improvise and Adapt)",220412,1,0,4194819,1
222466,222466,50,50,"Dirty Money Shadow Crystal (Motivational Speech: Only the Paranoid Will Survive!)",220425,1,0,4194819,1
222467,222467,87,87,"Dirty Money Shadow Crystal (Motivational Speech: Opportunity Knocks)",220432,1,0,4194819,1
222468,222468,97,97,"Dirty Money Shadow Crystal (Motivational Speech: Organizational Opportunitites)",220432,1,0,4194819,1
222472,222472,20,20,"Snow Crashed Shadow Crystal (NCU Compressor)",220424,1,0,4194819,1
222473,222473,24,24,"Weird Looking Nano Crystal (Soothing Breeze)",301157,1,0,4194819,1
222493,222493,10,10,"Snow Crashed Shadow Crystal (Scatter Bonds)",220424,1,0,4194819,1
222494,222494,53,53,"Snow Crashed Shadow Crystal (Burst Bonds)",220431,1,0,4194819,1
222495,222495,88,88,"Tainted Shadow Crystal (Fluctuate Manifestation)",220431,0,0,4194819,1
222496,222496,22,22,"Dirty Money Shadow Crystal (Sidestep the Blame)",220424,1,0,4194819,1
222498,222498,40,40,"Severly Corroded Shadow Crystal (Writ of Mobility)",220424,0,0,4194819,1
222500,222500,68,68,"Overcharged Corroded Nano Crystal (Tear Constraints)",220431,1,0,4194819,1
222501,222501,73,73,"Snow Crashed Shadow Crystal (Escape Captivation)",220431,1,0,4194819,1
222502,222502,24,24,"Dirty Money Shadow Crystal (Beg for Freedom)",220424,1,0,4194819,1
222503,222503,49,49,"Dirty Money Shadow Crystal (Pursuade for Freedom)",220424,1,0,4194819,1
222504,222504,36,36,"Dirty Money Shadow Crystal (Minor Exoskeleton Pulse)",220424,1,0,4194819,1
222505,222505,14,14,"Failed Repaired Crystal (Lesser Energize Shell)",220424,1,0,4194819,1
222506,222506,40,40,"Failed Repaired Crystal (Energize Shell)",220424,1,0,4194819,1
222507,222507,36,36,"Dirty Money Shadow Crystal (Request Freedom)",220424,1,0,4194819,1
222508,222508,42,42,"Dirty Money Shadow Crystal (The Claim to Freedom)",220424,1,0,4194819,1
222509,222509,67,67,"Severly Corroded Shadow Crystal (Passage for One)",220431,0,0,4194819,1
222511,222511,21,21,"Snow Crashed Shadow Crystal (Scatter Bonds (Other))",220424,1,0,4194819,1
222512,222512,80,80,"Shattered Nano Crystal",300932,1,0,513,1
222515,222515,52,52,"Failed Repaired Crystal (Lesser Polarized Screening)",220433,1,0,4194819,1
222516,222516,72,72,"Failed Repaired Crystal (Sloughing Protective Barrier)",220433,1,0,4194819,1
222517,222517,60,60,"Failed Repaired Crystal (Intrusive Aura of Entanglement)",220430,1,0,4194819,1
222518,222518,60,60,"Failed Repaired Crystal (Intrusive Aura Cancellation)",220431,1,0,4194819,1
222519,222519,93,93,"Failed Repaired Crystal (Sloughing Protective Field)",220433,1,0,4194819,1
222521,222521,30,30,"Dirty Money Shadow Crystal (Gallant Hero: The Enraged Drone)",220422,1,0,4194819,1
222522,222522,52,52,"Dirty Money Shadow Crystal (Gallant Hero: The Infuriated Minion)",220429,1,0,4194819,1
222523,222523,71,71,"Dirty Money Shadow Crystal (Gallant Hero: The Aggravated Servant)",220429,1,0,4194819,1
222524,222524,92,92,"Dirty Money Shadow Crystal (Gallant Hero: The Indignant Flunky)",220429,1,0,4194819,1
222525,222525,85,85,"Tainted Shadow Crystal (Evocation of Fathomless Rage)",220429,0,0,4194819,1
222526,222526,115,115,"Tainted Shadow Crystal (Evocation of Implacable Hatred)",220436,0,0,4194819,1
222527,222527,58,58,"Tainted Shadow Crystal (Evocation of Relentless Fury)",220429,0,0,4194819,1
222528,222528,34,34,"Tainted Shadow Crystal (Evocation of Unleashed Malice)",220422,0,0,4194819,1
222529,222529,16,16,"Tainted Shadow Crystal (Evocation of Unrestrained Ferocity)",220422,0,0,4194819,1
222530,222530,15,15,"Failed Repaired Crystal (Assist Combat Array)",220422,1,0,4194819,1
222531,222531,37,37,"Failed Repaired Crystal (Monitor Combat Array)",220422,1,0,4194819,1
222532,222532,56,56,"Failed Repaired Crystal (Enhance Combat Array)",220429,1,0,4194819,1
222533,222533,77,77,"Failed Repaired Crystal (Boost Combat Array)",220429,1,0,4194819,1
222534,222534,96,96,"Failed Repaired Crystal (Overdrive Combat Array)",220429,1,0,4194819,1
222535,222535,117,117,"Failed Repaired Crystal (Assist Aggression Subsystem)",220436,1,0,4194819,1
222536,222536,110,110,"Dirty Money Shadow Crystal (Gallant Hero: The Angry Servitor)",220436,1,0,4194819,1
222537,222537,70,70,"Dirty Money Shadow Crystal (Corporate Leadership: Dispensation)",220431,1,0,4194819,1
222538,222538,119,119,"Dirty Money Shadow Crystal (Corporate Leadership: Clemency)",220411,1,0,4194819,1
222539,222539,93,93,"Overcharged Corroded Nano Crystal (Enfraam's Inverted Restrainer)",220431,1,0,4194819,1
222541,222541,37,37,"Tainted Shadow Crystal (Calling of Salvinous)",220424,0,0,4194819,1
222552,222552,4,4,"Tainted Shadow Crystal (Ritualistic Touch)",220424,0,0,4194819,1
222553,222553,17,17,"Tainted Shadow Crystal (Ritualistic Blow)",220424,0,0,4194819,1
222554,222554,21,21,"Tainted Shadow Crystal (Rudimentary Dissipation)",220424,0,0,4194819,1
222581,222581,5,5,"Tainted Shadow Crystal (Slap of the Zombie)",220425,0,0,4194819,1
222582,222582,29,29,"Tainted Shadow Crystal (Knock of the Poltergeist)",220425,0,0,4194819,1
222583,222583,71,71,"Tainted Shadow Crystal (Kick of the Phantom)",220432,0,0,4194819,1
222584,222584,106,106,"Tainted Shadow Crystal (Hand of the Shadow)",220412,0,0,4194819,1
222585,222585,36,36,"Tainted Shadow Crystal (Sneak)",220425,0,0,4194819,1
222586,222586,82,82,"Tainted Shadow Crystal (Mugger)",220432,0,0,4194819,1
222587,222587,22,22,"Tainted Shadow Crystal (Footpad Apprentice)",220425,0,0,4194819,1
222588,222588,66,66,"Tainted Shadow Crystal (Silent Dagger)",220432,0,0,4194819,1
222589,222589,108,108,"Tainted Shadow Crystal (Dagger in the Back)",220412,0,0,4194819,1
222590,222590,14,14,"Tainted Shadow Crystal (Dual Defender)",220425,0,0,4194819,1
222591,222591,44,44,"Tainted Shadow Crystal (Double Cover)",220425,0,0,4194819,1
222592,222592,97,97,"Tainted Shadow Crystal (Twice the Shield)",220432,0,0,4194819,1
222593,222593,122,122,"Tainted Shadow Crystal (Probe of Death)",220412,0,0,4194819,1
222594,222594,87,87,"Tainted Shadow Crystal (Piercing Gash)",220432,0,0,4194819,1
222595,222595,49,49,"Tainted Shadow Crystal (Piercing Tooth)",220425,0,0,4194819,1
222596,222596,19,19,"Tainted Shadow Crystal (Sharpen Dagger)",220425,0,0,4194819,1
222603,222604,220,300,"Chosen Metaphysicist Pants",213606,0,2049,67108865,1
222605,222606,220,300,"Chosen Metaphysicist Boots",213564,0,16385,67108865,1
222609,222610,220,300,"Chosen Metaphysicist Body Armor",213524,0,33,67108865,1
222611,222612,220,300,"Chosen Metaphysicist Sleeves",213483,0,641,67108865,1
222613,222614,220,300,"Chosen Metaphysicist Gloves",22940,0,257,67108865,1
222617,222618,220,300,"Chosen Metaphysicist Headgear",213646,0,5,67108865,1
222621,222622,220,300,"Chosen Metaphysicist Shoulder Cover",213663,0,81,67108865,1
222625,222626,220,300,"Chosen Metaphysicist Wings",221530,0,9,67108865,1
222629,222630,160,220,"Second Tier Metaphysicist Shoulder Cover",213661,0,81,67108865,1
222631,222632,160,220,"Second Tier Metaphysicist Headgear",213644,0,5,67108865,1
222633,222634,160,220,"Second Tier Metaphysicist Gloves",21871,0,257,67108865,1
222637,222638,160,220,"Second Tier Metaphysicist Sleeves",213481,0,641,67108865,1
222641,222642,160,220,"Second Tier Metaphysicist Body Armor",213522,0,33,67108865,1
222645,222646,160,220,"Second Tier Metaphysicist Boots",213562,0,16385,67108865,1
222649,222650,160,220,"Second Tier Metaphysicist Pants",213604,0,2049,67108865,1
222651,222652,100,160,"First Tier Metaphysicist Gloves",21871,0,257,67108865,1
222653,222654,100,160,"First Tier Metaphysicist Sleeves",213481,0,641,67108865,1
222655,222656,100,160,"First Tier Metaphysicist Body Armor",213522,0,33,67108865,1
222657,222658,100,160,"First Tier Metaphysicist Boots",213562,0,16385,67108865,1
222659,222660,100,160,"First Tier Metaphysicist Pants",213604,0,2049,67108865,1
222661,222662,220,300,"Chosen Shade Leg Covers",226666,0,2049,67108865,1
222663,222664,220,300,"Chosen Shade Foot Covers",226632,0,16385,67108865,1
222667,222668,220,300,"Chosen Shade Body Wraps",226620,0,33,67108865,1
222669,222670,220,300,"Chosen Shade Arm Tattoos",226603,0,641,67108865,1
222673,222674,220,300,"Chosen Shade Hand Wraps",226651,0,257,67108865,1
222677,222678,220,300,"Chosen Shade Headgear",214732,0,5,67108865,1
222681,222682,220,300,"Chosen Shade Shoulder Tattoos",226649,0,81,67108865,1
222683,222684,220,300,"Chosen Shade Support System",214737,0,9,67108865,1
222694,222694,52,52,"Nano Crystal (Element of Flame)",12258,0,0,4194819,1
222707,222707,149,149,"Nano Crystal (Element of Ice)",42450,0,0,4194819,1
222746,222747,220,300,"Faithful Nano Technician Cloak",213608,0,9,67108865,1
222748,222749,220,300,"Faithful Nano Technician Shoulderpad",160905,0,81,67108865,1
222750,222751,220,300,"Faithful Nano Technician Helmet",213648,0,5,67108865,1
222754,222755,220,300,"Faithful Nano Technician Gloves",22940,0,257,67108865,1
222758,222759,220,300,"Faithful Nano Technician Sleeves",213485,0,641,67108865,1
222762,222763,220,300,"Faithful Nano Technician Body Armor",213526,0,33,67108865,1
222766,222767,220,300,"Faithful Nano Technician Boots",213566,0,16385,67108865,1
