# Version: 18.08.54.01
id,nano_id,disc_id,use_id,name,ncu,nanocost,school,strain,duration,attack,recharge,range,initskill,froob_friendly
216703,0,0,216701,SwampGas,999,0,5,0,100000000,0,0,1,0,1
216704,0,0,216701,SwampGas,999,0,5,0,10000000,0,0,1,0,1
216949,0,0,216948,"Ethereal Touch",999,0,3,593,4000,0,0,1,0,1
216950,0,0,216948,"Ethereal Touch",999,0,3,593,4000,0,0,1,0,1
216951,0,0,216948,"Ethereal Touch",999,0,3,593,4000,0,0,1,0,1
216952,0,0,216948,"Ethereal Touch",999,0,3,593,4000,0,0,1,0,1
216953,0,0,216948,"Ethereal Touch",999,0,3,593,4000,0,0,1,0,1
216954,0,0,216948,"Ethereal Touch",999,0,3,593,4000,0,0,1,0,1
216955,0,0,216948,"Ethereal Touch",999,0,3,593,4000,0,0,1,0,1
216956,0,0,216948,"Ethereal Touch",999,0,3,593,4000,0,0,1,0,1
216957,0,0,216948,"Ethereal Touch",999,0,3,593,4000,0,0,1,0,1
216964,0,0,217133,"Blood of the Second Brood",999,0,5,0,100000000,0,0,1,0,1
216965,0,0,217163,"Blood of the Third Brood",999,0,5,0,100000000,0,0,1,0,1
216966,0,0,217309,"Blood of the Fourth Brood",999,0,5,0,100000000,0,0,1,0,1
216967,0,0,217349,"Blood of the Fifth Brood",999,0,5,0,100000000,0,0,1,0,1
216968,0,0,217392,"Blood of the Sixth Brood",999,0,5,0,100000000,0,0,1,0,1
216969,0,0,217430,"Blood of the Seventh Brood",999,0,5,0,100000000,0,0,1,0,1
216970,0,0,217468,"Blood of the Eighth Brood",999,0,5,0,100000000,0,0,1,0,1
216971,0,0,217506,"Blood of the Ninth Brood",999,0,5,0,100000000,0,0,1,0,1
216972,0,0,217568,"Blood of the Tenth Brood",999,0,5,0,100000000,0,0,1,0,1
216973,0,0,217652,"Blood of the Champion",999,0,5,0,100000000,0,0,1,0,1
216974,0,0,217651,"Blood of the Brood Mother",999,0,5,0,100000000,0,0,1,0,1
216975,0,0,217103,"Blood of the First Brood",999,0,5,0,100000000,0,0,1,0,1
216976,0,0,296320,"Blood of the First Brood",998,0,2,1029,1800000,0,0,1,0,1
216977,0,0,296320,"Blood of the Second Brood",998,0,2,1029,1800000,0,0,1,0,1
216978,0,0,296320,"Blood of the Third Brood",998,0,2,1029,1800000,0,0,1,0,1
216979,0,0,296320,"Blood of the Fourth Brood",998,0,2,1029,1800000,0,0,1,0,1
216980,0,0,296320,"Blood of the Fifth Brood",998,0,2,1029,1800000,0,0,1,0,1
216981,0,0,296320,"Blood of the Sixth Brood",998,0,2,1029,1800000,0,0,1,0,1
216982,0,0,296320,"Blood of the Seventh Brood",998,0,2,1029,1800000,0,0,1,0,1
216983,0,0,296320,"Blood of the Eighth Brood",998,0,2,1029,1800000,0,0,1,0,1
216984,0,0,296320,"Blood of the Ninth Brood",998,0,2,1029,1800000,0,0,1,0,1
216985,0,0,296320,"Blood of the Tenth Brood",998,0,2,1029,1800000,0,0,1,0,1
216986,0,0,296320,"Blood of the Champion",998,0,2,1029,1800000,0,0,1,0,1
216987,0,0,296320,"Blood of the Brood Mother",998,0,2,1029,1800000,0,0,1,0,1
217039,217040,0,,"Intense Micro Entanglement",7,181,1,145,2000,340,420,20,0,0
217053,0,0,217051,"Exploding Fanatic Delay",999,0,5,0,3000,0,0,1,0,1
217054,0,0,,"Exploding Fanatic Delay",999,0,5,0,1000,0,0,1,0,1
217055,0,0,,"Exploding Fanatic Delay",999,0,5,0,1000,0,0,1,0,1
217056,0,0,217052,"Exploding Fanatic Delay",999,0,5,0,3000,0,0,1,0,1
217057,0,0,,"Wrath of the Immortal One",999,0,1,0,0,0,0,1,0,1
217058,0,0,,"Exploding Fanatic Delay",999,0,5,0,100,0,0,1,0,1
217059,0,0,,"Exploding Fanatic Delay",999,0,5,0,0,0,0,1,0,1
217060,0,0,,"Exploding Fanatic Delay",999,0,5,0,0,0,0,1,0,1
217061,0,0,,"Exploding Fanatic Delay",999,0,5,0,100,0,0,1,0,1
217062,0,0,206383,"Initial Fanatic Delay",999,0,5,0,100000000,0,0,1,0,1
217063,0,0,217074,"Initial Fanatic Delay",999,0,5,0,100000000,0,0,1,0,1
217064,0,0,210157,"Initial Fanatic Delay",999,0,5,0,100000000,0,0,1,0,1
217065,0,0,,"Fanatic Delay",999,0,5,0,3000,0,0,1,0,1
217066,0,0,,"Fanatic Delay",999,0,5,0,3000,0,0,1,0,1
217067,0,0,,"Fanatic Delay",999,0,5,0,3000,0,0,1,0,1
217068,0,0,,"Fanatic Delay",999,0,5,0,6000,0,0,1,0,1
217069,0,0,,Fanatics,999,0,5,0,12500,0,0,1,0,1
217070,0,0,,"Fanatic Delay",999,0,5,0,6000,0,0,1,0,1
217071,0,0,,"Fanatic Delay",999,0,5,0,6000,0,0,1,0,1
217072,0,0,,Fanatics,999,0,5,0,12500,0,0,1,0,1
217073,0,0,,Fanatics,999,0,5,0,12500,0,0,1,0,1
217076,0,0,217075,RINGEVENT_Ring_Hollow_Island_01_ring7_nano19,999,0,5,0,100,0,0,1,0,1
217077,0,0,217075,RINGEVENT_Ring_Hollow_Island_01_ring7_nano20,999,0,5,0,100,0,0,1,0,1
217078,0,0,217075,RINGEVENT_Ring_Hollow_Island_01_ring7_nano21,999,0,5,0,200,0,0,1,0,1
217079,0,0,217075,RINGEVENT_Ring_Hollow_Island_01_ring7_nano22,999,0,5,0,200,0,0,1,0,1
217080,0,0,217075,RINGEVENT_Ring_Hollow_Island_01_ring7_nano23,999,0,5,0,300,0,0,1,0,1
217081,0,0,217075,RINGEVENT_Ring_Hollow_Island_01_ring7_nano24,999,0,5,0,300,0,0,1,0,1
217082,0,0,217075,RINGEVENT_Ring_Hollow_Island_01_ring7_nano25,999,0,5,0,400,0,0,1,0,1
217083,0,0,217075,RINGEVENT_Ring_Hollow_Island_01_ring7_nano26,999,0,5,0,400,0,0,1,0,1
217104,0,0,217103,RINGEVENT_Ring_Hollow_Island_02_ring8_nano129,999,0,5,0,200000000,0,0,1,0,1
217105,0,0,217103,RINGEVENT_Ring_Hollow_Island_02_ring8_nano130,999,0,5,0,200000000,0,0,1,0,1
217106,0,0,217103,RINGEVENT_Ring_Hollow_Island_02_ring8_nano131,999,0,5,0,200000000,0,0,1,0,1
217107,0,0,217103,RINGEVENT_Ring_Hollow_Island_02_ring8_nano132,999,0,5,0,200000000,0,0,1,0,1
217108,0,0,217103,RINGEVENT_Ring_Hollow_Island_02_ring8_nano133,999,0,5,0,200000000,0,0,1,0,1
217109,0,0,217103,RINGEVENT_Ring_Hollow_Island_02_ring8_nano134,999,0,5,0,200000000,0,0,1,0,1
217110,0,0,217103,RINGEVENT_Ring_Hollow_Island_02_ring8_nano135,999,0,5,0,200000000,0,0,1,0,1
217111,0,0,217103,RINGEVENT_Ring_Hollow_Island_02_ring8_nano136,999,0,5,0,200000000,0,0,1,0,1
217112,0,0,217103,RINGEVENT_Ring_Hollow_Island_02_ring8_nano137,999,0,5,0,200000000,0,0,1,0,1
217114,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano110,999,0,5,0,6000,0,0,1,0,1
217115,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano111,999,0,5,0,6100,0,0,1,0,1
217116,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano112,999,0,5,0,9600,0,0,1,0,1
217117,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano113,999,0,5,0,9700,0,0,1,0,1
217118,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano114,999,0,5,0,13700,0,0,1,0,1
217119,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano115,999,0,5,0,13800,0,0,1,0,1
217120,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano116,999,0,5,0,13900,0,0,1,0,1
217121,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano117,999,0,5,0,14000,0,0,1,0,1
217122,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano118,999,0,5,0,19000,0,0,1,0,1
217123,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano119,999,0,5,0,19100,0,0,1,0,1
217124,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano120,999,0,5,0,19200,0,0,1,0,1
217125,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano121,999,0,5,0,19300,0,0,1,0,1
217126,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano122,999,0,5,0,24300,0,0,1,0,1
217127,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano123,999,0,5,0,24400,0,0,1,0,1
217128,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano124,999,0,5,0,24500,0,0,1,0,1
217129,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano125,999,0,5,0,24600,0,0,1,0,1
217130,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano126,999,0,5,0,31600,0,0,1,0,1
217131,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano127,999,0,5,0,31700,0,0,1,0,1
217132,0,0,217113,RINGEVENT_Ring_Hollow_Island_03_ring9_nano128,999,0,5,0,34700,0,0,1,0,1
217134,0,0,217133,RINGEVENT_Ring_Hollow_Island_04_ring10_nano138,999,0,5,0,200000000,0,0,1,0,1
217135,0,0,217133,RINGEVENT_Ring_Hollow_Island_04_ring10_nano139,999,0,5,0,200000000,0,0,1,0,1
217136,0,0,217133,RINGEVENT_Ring_Hollow_Island_04_ring10_nano140,999,0,5,0,200000000,0,0,1,0,1
217137,0,0,217133,RINGEVENT_Ring_Hollow_Island_04_ring10_nano141,999,0,5,0,200000000,0,0,1,0,1
217138,0,0,217133,RINGEVENT_Ring_Hollow_Island_04_ring10_nano142,999,0,5,0,200000000,0,0,1,0,1
217139,0,0,217133,RINGEVENT_Ring_Hollow_Island_04_ring10_nano143,999,0,5,0,200000000,0,0,1,0,1
217140,0,0,217133,RINGEVENT_Ring_Hollow_Island_04_ring10_nano144,999,0,5,0,200000000,0,0,1,0,1
217141,0,0,217133,RINGEVENT_Ring_Hollow_Island_04_ring10_nano145,999,0,5,0,200000000,0,0,1,0,1
217142,0,0,217133,RINGEVENT_Ring_Hollow_Island_04_ring10_nano146,999,0,5,0,200000000,0,0,1,0,1
217144,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano147,999,0,5,0,12000,0,0,1,0,1
217145,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano148,999,0,5,0,12100,0,0,1,0,1
217146,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano149,999,0,5,0,16100,0,0,1,0,1
217147,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano150,999,0,5,0,16200,0,0,1,0,1
217148,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano151,999,0,5,0,21200,0,0,1,0,1
217149,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano152,999,0,5,0,21300,0,0,1,0,1
217150,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano153,999,0,5,0,21400,0,0,1,0,1
217151,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano154,999,0,5,0,21500,0,0,1,0,1
217152,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano155,999,0,5,0,27500,0,0,1,0,1
217153,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano156,999,0,5,0,27600,0,0,1,0,1
217154,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano157,999,0,5,0,27700,0,0,1,0,1
217155,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano158,999,0,5,0,27800,0,0,1,0,1
217156,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano159,999,0,5,0,33800,0,0,1,0,1
217157,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano160,999,0,5,0,33900,0,0,1,0,1
217158,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano161,999,0,5,0,34000,0,0,1,0,1
217159,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano162,999,0,5,0,34100,0,0,1,0,1
217160,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano163,999,0,5,0,42100,0,0,1,0,1
217161,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano164,999,0,5,0,42200,0,0,1,0,1
217162,0,0,217143,RINGEVENT_Ring_Hollow_Island_05_ring11_nano165,999,0,5,0,45200,0,0,1,0,1
217164,0,0,217163,RINGEVENT_Ring_Hollow_Island_06_ring12_nano166,999,0,5,0,200000000,0,0,1,0,1
217165,0,0,217163,RINGEVENT_Ring_Hollow_Island_06_ring12_nano167,999,0,5,0,200000000,0,0,1,0,1
217166,0,0,217163,RINGEVENT_Ring_Hollow_Island_06_ring12_nano168,999,0,5,0,200000000,0,0,1,0,1
217167,0,0,217163,RINGEVENT_Ring_Hollow_Island_06_ring12_nano169,999,0,5,0,200000000,0,0,1,0,1
217168,0,0,217163,RINGEVENT_Ring_Hollow_Island_06_ring12_nano170,999,0,5,0,200000000,0,0,1,0,1
217169,0,0,217163,RINGEVENT_Ring_Hollow_Island_06_ring12_nano171,999,0,5,0,200000000,0,0,1,0,1
217170,0,0,217163,RINGEVENT_Ring_Hollow_Island_06_ring12_nano172,999,0,5,0,200000000,0,0,1,0,1
217171,0,0,217163,RINGEVENT_Ring_Hollow_Island_06_ring12_nano173,999,0,5,0,200000000,0,0,1,0,1
217172,0,0,217163,RINGEVENT_Ring_Hollow_Island_06_ring12_nano174,999,0,5,0,200000000,0,0,1,0,1
217174,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano175,999,0,5,0,18000,0,0,1,0,1
217175,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano176,999,0,5,0,18100,0,0,1,0,1
217176,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano177,999,0,5,0,22100,0,0,1,0,1
217177,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano178,999,0,5,0,22200,0,0,1,0,1
217178,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano179,999,0,5,0,27200,0,0,1,0,1
217179,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano180,999,0,5,0,27300,0,0,1,0,1
217180,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano181,999,0,5,0,27400,0,0,1,0,1
217181,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano182,999,0,5,0,27500,0,0,1,0,1
217182,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano183,999,0,5,0,33500,0,0,1,0,1
217183,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano184,999,0,5,0,33600,0,0,1,0,1
217184,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano185,999,0,5,0,33700,0,0,1,0,1
217185,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano186,999,0,5,0,33800,0,0,1,0,1
217186,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano187,999,0,5,0,39800,0,0,1,0,1
217187,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano188,999,0,5,0,39900,0,0,1,0,1
217188,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano189,999,0,5,0,40000,0,0,1,0,1
217189,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano190,999,0,5,0,40100,0,0,1,0,1
217190,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano191,999,0,5,0,48100,0,0,1,0,1
217191,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano192,999,0,5,0,48200,0,0,1,0,1
217192,0,0,217173,RINGEVENT_Ring_Hollow_Island_07_ring13_nano193,999,0,5,0,51200,0,0,1,0,1
217310,0,0,217309,RINGEVENT_Ring_Hollow_Island_08_ring14_nano194,999,0,5,0,200000000,0,0,1,0,1
217311,0,0,217309,RINGEVENT_Ring_Hollow_Island_08_ring14_nano195,999,0,5,0,200000000,0,0,1,0,1
217312,0,0,217309,RINGEVENT_Ring_Hollow_Island_08_ring14_nano196,999,0,5,0,200000000,0,0,1,0,1
217313,0,0,217309,RINGEVENT_Ring_Hollow_Island_08_ring14_nano197,999,0,5,0,200000000,0,0,1,0,1
217314,0,0,217309,RINGEVENT_Ring_Hollow_Island_08_ring14_nano198,999,0,5,0,200000000,0,0,1,0,1
217315,0,0,217309,RINGEVENT_Ring_Hollow_Island_08_ring14_nano199,999,0,5,0,200000000,0,0,1,0,1
217316,0,0,217309,RINGEVENT_Ring_Hollow_Island_08_ring14_nano200,999,0,5,0,200000000,0,0,1,0,1
217317,0,0,217309,RINGEVENT_Ring_Hollow_Island_08_ring14_nano201,999,0,5,0,200000000,0,0,1,0,1
217318,0,0,217309,RINGEVENT_Ring_Hollow_Island_08_ring14_nano202,999,0,5,0,200000000,0,0,1,0,1
217322,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano203,999,0,5,0,18000,0,0,1,0,1
217323,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano204,999,0,5,0,18100,0,0,1,0,1
217324,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano205,999,0,5,0,18200,0,0,1,0,1
217325,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano206,999,0,5,0,18300,0,0,1,0,1
217326,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano207,999,0,5,0,23300,0,0,1,0,1
217327,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano208,999,0,5,0,23400,0,0,1,0,1
217328,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano209,999,0,5,0,23500,0,0,1,0,1
217329,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano210,999,0,5,0,23600,0,0,1,0,1
217330,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano211,999,0,5,0,23700,0,0,1,0,1
217331,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano212,999,0,5,0,23800,0,0,1,0,1
217332,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano213,999,0,5,0,29800,0,0,1,0,1
217333,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano214,999,0,5,0,29900,0,0,1,0,1
217334,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano215,999,0,5,0,30000,0,0,1,0,1
217335,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano216,999,0,5,0,30100,0,0,1,0,1
217336,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano217,999,0,5,0,30200,0,0,1,0,1
217337,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano218,999,0,5,0,30300,0,0,1,0,1
217338,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano219,999,0,5,0,30400,0,0,1,0,1
217339,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano220,999,0,5,0,30500,0,0,1,0,1
217340,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano221,999,0,5,0,37500,0,0,1,0,1
217341,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano222,999,0,5,0,37600,0,0,1,0,1
217342,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano223,999,0,5,0,37700,0,0,1,0,1
217343,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano224,999,0,5,0,37800,0,0,1,0,1
217344,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano225,999,0,5,0,45800,0,0,1,0,1
217345,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano226,999,0,5,0,45900,0,0,1,0,1
217346,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano227,999,0,5,0,48900,0,0,1,0,1
217347,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano228,999,0,5,0,51900,0,0,1,0,1
217348,0,0,217321,RINGEVENT_Ring_Hollow_Island_09_ring15_nano229,999,0,5,0,54900,0,0,1,0,1
217350,0,0,217349,RINGEVENT_Ring_Hollow_Island_10_ring16_nano230,999,0,5,0,200000000,0,0,1,0,1
217351,0,0,217349,RINGEVENT_Ring_Hollow_Island_10_ring16_nano231,999,0,5,0,200000000,0,0,1,0,1
217352,0,0,217349,RINGEVENT_Ring_Hollow_Island_10_ring16_nano232,999,0,5,0,200000000,0,0,1,0,1
217353,0,0,217349,RINGEVENT_Ring_Hollow_Island_10_ring16_nano233,999,0,5,0,200000000,0,0,1,0,1
217354,0,0,217349,RINGEVENT_Ring_Hollow_Island_10_ring16_nano234,999,0,5,0,200000000,0,0,1,0,1
217355,0,0,217349,RINGEVENT_Ring_Hollow_Island_10_ring16_nano235,999,0,5,0,200000000,0,0,1,0,1
217356,0,0,217349,RINGEVENT_Ring_Hollow_Island_10_ring16_nano236,999,0,5,0,200000000,0,0,1,0,1
217357,0,0,217349,RINGEVENT_Ring_Hollow_Island_10_ring16_nano237,999,0,5,0,200000000,0,0,1,0,1
217358,0,0,217349,RINGEVENT_Ring_Hollow_Island_10_ring16_nano238,999,0,5,0,200000000,0,0,1,0,1
217360,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano239,999,0,5,0,18000,0,0,1,0,1
217361,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano240,999,0,5,0,18100,0,0,1,0,1
217362,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano241,999,0,5,0,18200,0,0,1,0,1
217363,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano242,999,0,5,0,18300,0,0,1,0,1
217364,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano243,999,0,5,0,24300,0,0,1,0,1
217365,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano244,999,0,5,0,24400,0,0,1,0,1
217366,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano245,999,0,5,0,24500,0,0,1,0,1
217367,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano246,999,0,5,0,24600,0,0,1,0,1
217368,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano247,999,0,5,0,24700,0,0,1,0,1
217369,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano248,999,0,5,0,24800,0,0,1,0,1
217370,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano249,999,0,5,0,31800,0,0,1,0,1
217371,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano250,999,0,5,0,31900,0,0,1,0,1
217372,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano251,999,0,5,0,32000,0,0,1,0,1
217373,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano252,999,0,5,0,32100,0,0,1,0,1
217374,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano253,999,0,5,0,32200,0,0,1,0,1
217375,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano254,999,0,5,0,32300,0,0,1,0,1
217376,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano255,999,0,5,0,32400,0,0,1,0,1
217377,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano256,999,0,5,0,32500,0,0,1,0,1
217378,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano257,999,0,5,0,40500,0,0,1,0,1
217379,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano258,999,0,5,0,40600,0,0,1,0,1
217380,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano259,999,0,5,0,40700,0,0,1,0,1
217381,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano260,999,0,5,0,40800,0,0,1,0,1
217382,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano261,999,0,5,0,49800,0,0,1,0,1
217383,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano262,999,0,5,0,49900,0,0,1,0,1
217384,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano263,999,0,5,0,52900,0,0,1,0,1
217385,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano264,999,0,5,0,55900,0,0,1,0,1
217386,0,0,217359,RINGEVENT_Ring_Hollow_Island_11_ring17_nano265,999,0,5,0,58900,0,0,1,0,1
217393,0,0,217392,RINGEVENT_Ring_Hollow_Island_12_ring18_nano266,999,0,5,0,200000000,0,0,1,0,1
217394,0,0,217392,RINGEVENT_Ring_Hollow_Island_12_ring18_nano267,999,0,5,0,200000000,0,0,1,0,1
217395,0,0,217392,RINGEVENT_Ring_Hollow_Island_12_ring18_nano268,999,0,5,0,200000000,0,0,1,0,1
217396,0,0,217392,RINGEVENT_Ring_Hollow_Island_12_ring18_nano269,999,0,5,0,200000000,0,0,1,0,1
217397,0,0,217392,RINGEVENT_Ring_Hollow_Island_12_ring18_nano270,999,0,5,0,200000000,0,0,1,0,1
217398,0,0,217392,RINGEVENT_Ring_Hollow_Island_12_ring18_nano271,999,0,5,0,200000000,0,0,1,0,1
217399,0,0,217392,RINGEVENT_Ring_Hollow_Island_12_ring18_nano272,999,0,5,0,200000000,0,0,1,0,1
217400,0,0,217392,RINGEVENT_Ring_Hollow_Island_12_ring18_nano273,999,0,5,0,200000000,0,0,1,0,1
217401,0,0,217392,RINGEVENT_Ring_Hollow_Island_12_ring18_nano274,999,0,5,0,200000000,0,0,1,0,1
217403,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano275,999,0,5,0,18000,0,0,1,0,1
217404,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano276,999,0,5,0,18100,0,0,1,0,1
217405,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano277,999,0,5,0,18200,0,0,1,0,1
217406,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano278,999,0,5,0,18300,0,0,1,0,1
217407,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano279,999,0,5,0,34300,0,0,1,0,1
217408,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano280,999,0,5,0,34400,0,0,1,0,1
217409,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano281,999,0,5,0,34500,0,0,1,0,1
217410,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano282,999,0,5,0,34600,0,0,1,0,1
217411,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano283,999,0,5,0,34700,0,0,1,0,1
217412,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano284,999,0,5,0,34700,0,0,1,0,1
217413,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano285,999,0,5,0,51700,0,0,1,0,1
217414,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano286,999,0,5,0,51800,0,0,1,0,1
217415,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano287,999,0,5,0,51900,0,0,1,0,1
217416,0,0,217402,RINGEVENT_Ring_Hollow_Island_13_ring19_nano288,999,0,5,0,52000,0,0,1,0,1
