# Version: 18.08.58.00
id,attack_time,recharge_time,full_auto,burst,fling_shot,fast_attack,aimed_shot,brawl,sneak_attack,multi_m,multi_r
212572,200,200,,,0,1,0,0,1,1591,
212573,200,200,,,0,1,0,0,1,1600,
212575,200,200,,,0,1,0,1,0,565,
212576,200,200,,,0,1,0,1,0,818,
212577,200,200,,,0,1,0,1,0,1338,
212578,200,200,,,0,1,0,1,0,1591,
212579,200,200,,,0,1,0,1,0,1600,
212580,200,200,,,0,0,0,1,0,565,
212581,200,200,,,0,0,0,1,0,1077,
212582,200,200,,,0,0,0,1,0,1082,
212583,200,200,,,0,0,0,1,0,1595,
212584,200,200,,,0,0,0,1,0,1600,
212585,200,200,,,0,0,0,0,0,565,
212586,200,200,,,0,0,0,0,0,818,
212587,200,200,,,0,0,0,0,0,1338,
212588,200,200,,,0,0,0,0,0,1591,
212589,200,200,,,0,0,0,0,0,1600,
212590,200,200,,,0,0,0,1,0,565,
212591,200,200,,,0,0,0,1,0,818,
212592,200,200,,,0,0,0,1,0,1338,
212593,200,200,,,0,0,0,1,0,1591,
212594,200,200,,,0,0,0,1,0,1600,
212595,200,200,,,0,1,0,0,0,565,
212596,200,200,,,0,1,0,0,0,818,
212597,200,200,,,0,1,0,0,0,1338,
212598,200,200,,,0,1,0,0,0,1591,
212599,200,200,,,0,1,0,0,0,1600,
212600,200,200,,,0,0,0,0,1,565,
212601,200,200,,,0,0,0,0,1,818,
212602,200,200,,,0,0,0,0,1,1338,
212603,200,200,,,0,0,0,0,1,1591,
212604,200,200,,,0,0,0,0,1,1600,
212605,200,500,,,0,0,0,0,0,,
212606,200,500,,,0,0,0,0,0,,
212607,200,500,,,0,0,0,0,0,,
212608,200,500,,,0,0,0,0,0,,
212609,200,500,,,0,0,0,0,0,,
212610,200,500,,,0,0,0,1,0,,
212611,200,500,,,0,0,0,1,0,,
212612,200,500,,,0,0,0,1,0,,
212613,200,500,,,0,0,0,1,0,,
212614,200,500,,,0,0,0,1,0,,
212615,200,500,,,0,0,0,0,0,,
212616,200,500,,,0,0,0,0,0,,
212617,200,500,,,0,0,0,0,0,,
212618,200,500,,,0,0,0,0,0,,
212619,200,500,,,0,0,0,0,0,,
212620,200,500,,,0,1,0,0,0,,
212621,200,500,,,0,1,0,0,0,,
212622,200,500,,,0,1,0,0,0,,
212623,200,500,,,0,1,0,0,0,,
212624,200,500,,,0,1,0,0,0,,
212625,200,500,,,0,0,0,1,0,,
212626,200,500,,,0,0,0,1,0,,
212627,200,500,,,0,0,0,1,0,,
212628,200,500,,,0,0,0,1,0,,
212629,200,500,,,0,0,0,1,0,,
212630,200,500,,,0,1,0,1,0,,
212631,200,500,,,0,1,0,1,0,,
212632,200,500,,,0,1,0,1,0,,
212633,200,500,,,0,1,0,1,0,,
212634,200,500,,,0,1,0,1,0,,
212635,200,500,,,0,1,0,1,0,,
212636,200,500,,,0,1,0,1,0,,
212637,200,500,,,0,1,0,1,0,,
212638,200,500,,,0,1,0,1,0,,
212639,200,500,,,0,1,0,1,0,,
212640,200,500,,,0,0,0,1,0,,
212641,200,500,,,0,0,0,1,0,,
212642,200,500,,,0,0,0,1,0,,
212643,200,500,,,0,0,0,1,0,,
212644,200,500,,,0,0,0,1,0,,
212645,200,500,,,0,1,0,0,0,,
212646,200,500,,,0,1,0,0,0,,
212647,200,500,,,0,1,0,0,0,,
212648,200,500,,,0,1,0,0,0,,
212649,200,500,,,0,1,0,0,0,,
212650,200,500,,,0,0,0,0,0,,
212651,200,500,,,0,0,0,0,0,,
212652,200,500,,,0,0,0,0,0,,
212653,200,500,,,0,0,0,0,0,,
212654,200,500,,,0,0,0,0,0,,
212655,200,500,,,0,0,0,1,0,,
212656,200,500,,,0,0,0,1,0,,
212657,200,500,,,0,0,0,1,0,,
212658,200,500,,,0,0,0,1,0,,
212659,200,500,,,0,0,0,1,0,,
212660,200,500,,,0,0,0,0,0,,
212661,200,500,,,0,0,0,0,0,,
212662,200,500,,,0,0,0,0,0,,
212663,200,500,,,0,0,0,0,0,,
212664,200,500,,,0,0,0,0,0,,
212665,200,400,,,0,0,0,0,0,,
212666,200,400,,,0,0,0,0,0,,
212667,200,400,,,0,0,0,0,0,,
212668,200,400,,,0,0,0,0,0,,
212669,200,400,,,0,0,0,0,0,,
212670,200,400,,,0,1,0,0,0,,
212671,200,400,,,0,1,0,0,0,,
212672,200,400,,,0,1,0,0,0,,
212673,200,400,,,0,1,0,0,0,,
212674,200,400,,,0,1,0,0,0,,
212675,200,400,,,0,0,0,0,0,,
212676,200,400,,,0,0,0,0,0,,
212677,200,400,,,0,0,0,0,0,,
212678,200,400,,,0,0,0,0,0,,
212679,200,400,,,0,0,0,0,0,,
212680,200,400,,,0,0,0,1,0,,
212681,200,400,,,0,0,0,1,0,,
212682,200,400,,,0,0,0,1,0,,
212683,200,400,,,0,0,0,1,0,,
212684,200,400,,,0,0,0,1,0,,
212685,200,400,,,0,0,0,1,0,,
212686,200,400,,,0,0,0,1,0,,
212687,200,400,,,0,0,0,1,0,,
212688,200,400,,,0,0,0,1,0,,
212689,200,400,,,0,0,0,1,0,,
212690,200,400,,,0,1,0,1,0,,
212691,200,400,,,0,1,0,1,0,,
212692,200,400,,,0,1,0,1,0,,
212693,200,400,,,0,1,0,1,0,,
212694,200,400,,,0,1,0,1,0,,
212695,200,400,,,0,1,0,1,0,,
212696,200,400,,,0,1,0,1,0,,
212697,200,400,,,0,1,0,1,0,,
212698,200,400,,,0,1,0,1,0,,
212699,200,400,,,0,1,0,1,0,,
212700,200,400,,,0,0,0,1,0,,
212701,200,400,,,0,0,0,1,0,,
212702,200,400,,,0,0,0,1,0,,
212703,200,400,,,0,0,0,1,0,,
212704,200,400,,,0,0,0,1,0,,
212705,200,400,,,0,0,0,1,0,,
212706,200,400,,,0,0,0,1,0,,
212707,200,400,,,0,0,0,1,0,,
212708,200,400,,,0,0,0,1,0,,
212709,200,400,,,0,0,0,1,0,,
212710,200,400,,,0,0,0,0,0,,
212711,200,400,,,0,0,0,0,0,,
212712,200,400,,,0,0,0,0,0,,
212713,200,400,,,0,0,0,0,0,,
212714,200,400,,,0,0,0,0,0,,
212715,200,400,,,0,1,0,0,0,,
212716,200,400,,,0,1,0,0,0,,
212717,200,400,,,0,1,0,0,0,,
212718,200,400,,,0,1,0,0,0,,
212719,200,400,,,0,1,0,0,0,,
212720,200,400,,,0,0,0,0,0,,
212721,200,400,,,0,0,0,0,0,,
212722,200,400,,,0,0,0,0,0,,
212723,200,400,,,0,0,0,0,0,,
212724,200,400,,,0,0,0,0,0,,
212725,200,400,,,0,0,0,0,0,,
212726,200,400,,,0,0,0,0,0,,
212727,200,400,,,0,0,0,0,0,,
212728,200,400,,,0,0,0,0,0,,
212729,200,400,,,0,0,0,0,0,,
212730,200,400,,,0,0,0,1,0,,
212731,200,400,,,0,0,0,1,0,,
212732,200,400,,,0,0,0,1,0,,
212733,200,400,,,0,0,0,1,0,,
212734,200,400,,,0,0,0,1,0,,
212735,200,400,,,0,0,0,0,1,,
212736,200,400,,,0,0,0,0,1,,
212737,200,400,,,0,0,0,0,1,,
212738,200,400,,,0,0,0,0,1,,
212739,200,400,,,0,0,0,0,1,,
212740,200,400,,,0,1,0,0,0,,
212741,200,400,,,0,1,0,0,0,,
212742,200,400,,,0,1,0,0,0,,
212743,200,400,,,0,1,0,0,0,,
212745,200,400,,,0,1,0,0,0,,
212746,200,400,,,0,1,0,1,0,,
212747,200,400,,,0,1,0,1,0,,
212748,200,400,,,0,1,0,1,0,,
212749,200,400,,,0,1,0,1,0,,
212750,200,400,,,0,1,0,1,0,,
212751,200,400,,,0,1,0,0,1,,
212752,200,400,,,0,1,0,0,1,,
212753,200,400,,,0,1,0,0,1,,
212754,200,400,,,0,1,0,0,1,,
212755,200,400,,,0,1,0,0,1,,
212756,200,400,,,0,1,0,1,1,,
212757,200,400,,,0,1,0,1,1,,
212758,200,400,,,0,1,0,1,1,,
212759,200,400,,,0,1,0,1,1,,
212760,200,400,,,0,1,0,1,1,,
212761,200,400,,,0,1,0,1,1,,
212762,200,400,,,0,1,0,1,1,,
212763,200,400,,,0,1,0,1,1,,
212764,200,400,,,0,1,0,1,1,,
212765,200,400,,,0,1,0,1,1,,
212766,200,400,,,0,1,0,0,1,,
212767,200,400,,,0,1,0,0,1,,
212768,200,400,,,0,1,0,0,1,,
212769,200,400,,,0,1,0,0,1,,
212770,200,400,,,0,1,0,0,1,,
212771,200,400,,,0,1,0,1,0,,
212772,200,400,,,0,1,0,1,0,,
212773,200,400,,,0,1,0,1,0,,
212774,200,400,,,0,1,0,1,0,,
212775,200,400,,,0,1,0,1,0,,
212776,200,400,,,0,0,0,1,0,,
212777,200,400,,,0,0,0,1,0,,
212778,200,400,,,0,0,0,1,0,,
212779,200,400,,,0,0,0,1,0,,
212780,200,400,,,0,0,0,1,0,,
212781,200,400,,,0,0,0,0,1,,
212782,200,400,,,0,0,0,0,1,,
212783,200,400,,,0,0,0,0,1,,
212784,200,400,,,0,0,0,0,1,,
212785,200,400,,,0,0,0,0,1,,
212786,200,400,,,0,1,0,0,0,,
212787,200,400,,,0,1,0,0,0,,
212788,200,400,,,0,1,0,0,0,,
212789,200,400,,,0,1,0,0,0,,
212790,200,400,,,0,1,0,0,0,,
212791,200,400,,,0,0,0,0,0,,
212792,200,400,,,0,0,0,0,0,,
212793,200,400,,,0,0,0,0,0,,
212794,200,400,,,0,0,0,0,0,,
212795,200,400,,,0,0,0,0,0,,
212796,200,200,,,0,0,0,0,0,565,
212797,200,200,,,0,0,0,0,0,818,
212798,200,200,,,0,0,0,0,0,1338,
212799,200,200,,,0,0,0,0,0,1591,
212800,200,200,,,0,0,0,0,0,1600,
212801,200,200,,,0,0,0,0,0,565,
212802,200,200,,,0,0,0,0,0,818,
212803,200,200,,,0,0,0,0,0,1338,
212804,200,200,,,0,0,0,0,0,1591,
212805,200,200,,,0,0,0,0,0,1600,
212808,200,200,,,0,0,0,0,1,565,
212809,200,200,,,0,0,0,0,1,818,
212810,200,200,,,0,0,0,0,1,1338,
212811,200,200,,,0,0,0,0,1,1591,
212812,200,200,,,0,0,0,0,1,1600,
212813,200,200,,,0,1,0,0,0,565,
212814,200,200,,,0,1,0,0,0,818,
212815,200,200,,,0,1,0,0,0,1338,
212816,200,200,,,0,1,0,0,0,1591,
212817,200,200,,,0,1,0,0,0,1600,
212818,200,200,,,0,0,0,1,0,565,
212819,200,200,,,0,0,0,1,0,818,
212820,200,200,,,0,0,0,1,0,1338,
212821,200,200,,,0,0,0,1,0,1591,
212822,200,200,,,0,0,0,1,0,1600,
212823,200,200,,,0,0,0,1,0,565,
212824,200,200,,,0,0,0,1,0,818,
212825,200,200,,,0,0,0,1,0,1338,
212826,200,200,,,0,0,0,1,0,1591,
212827,200,200,,,0,0,0,1,0,1600,
212828,200,200,,,0,1,0,1,0,565,
212829,200,200,,,0,1,0,1,0,818,
212832,200,200,,,0,1,0,1,0,1338,
212833,200,200,,,0,1,0,1,0,1591,
212834,200,200,,,0,1,0,1,0,1600,
212835,200,200,,,0,1,0,0,1,565,
212836,200,200,,,0,1,0,0,1,818,
212837,200,200,,,0,1,0,0,1,1338,
212838,200,200,,,0,1,0,0,1,1591,
212839,200,200,,,0,1,0,0,1,1600,
212840,200,200,,,0,1,0,1,1,565,
212841,200,200,,,0,1,0,1,1,818,
212843,200,200,,,0,1,0,1,1,1338,
212844,200,200,,,0,1,0,1,1,1591,
212845,200,200,,,0,1,0,1,1,1600,
212847,200,200,,,0,1,0,1,1,565,
212848,200,200,,,0,1,0,1,1,818,
212849,200,200,,,0,1,0,1,1,1338,
212850,200,200,,,0,1,0,1,1,1591,
212851,200,200,,,0,1,0,1,1,1600,
212852,200,200,,,0,1,0,0,1,565,
212853,200,200,,,0,1,0,0,1,818,
212854,200,200,,,0,1,0,0,1,1338,
212855,200,200,,,0,1,0,0,1,1591,
212856,200,200,,,0,1,0,0,1,1600,
212857,200,200,,,0,1,0,1,0,565,
212858,200,200,,,0,1,0,1,0,818,
212859,200,200,,,0,1,0,1,0,1338,
212860,200,200,,,0,1,0,1,0,1591,
212861,200,200,,,0,1,0,1,0,1600,
212862,200,200,,,0,0,0,1,0,565,
212863,200,200,,,0,0,0,1,0,818,
212864,200,200,,,0,0,0,1,0,1338,
212865,200,200,,,0,0,0,1,0,1591,
212866,200,200,,,0,0,0,1,0,1600,
212867,200,200,,,0,0,0,1,0,565,
212868,200,200,,,0,0,0,1,0,818,
212869,200,200,,,0,0,0,1,0,1338,
212870,200,200,,,0,0,0,1,0,1591,
212871,200,200,,,0,0,0,1,0,1600,
212872,200,200,,,0,0,0,0,0,565,
212873,200,200,,,0,0,0,0,0,818,
212874,200,200,,,0,0,0,0,0,1338,
212875,200,200,,,0,0,0,0,0,1591,
212876,200,200,,,0,0,0,0,0,1600,
212877,200,200,,,0,1,0,0,0,565,
212878,200,200,,,0,1,0,0,0,818,
212879,200,200,,,0,1,0,0,0,1338,
212880,200,200,,,0,1,0,0,0,1591,
212881,200,200,,,0,1,0,0,0,1600,
212882,200,200,,,0,0,0,0,1,565,
212883,200,200,,,0,0,0,0,1,818,
212884,200,200,,,0,0,0,0,1,1338,
212885,200,200,,,0,0,0,0,1,1591,
212886,200,200,,,0,0,0,0,1,1600,
212887,200,200,,,0,0,0,0,0,565,
212888,200,200,,,0,0,0,0,0,818,
212889,200,200,,,0,0,0,0,0,1338,
212890,200,200,,,0,0,0,0,0,1591,
212891,200,200,,,0,0,0,0,0,1600,
212993,300,220,,1600,1,0,0,0,0,,1100
212994,300,220,,1600,1,0,0,0,0,,1100
212995,300,220,,1600,1,0,0,0,0,,1100
213260,1,180000,,,0,0,0,0,0,,
213262,1,180000,,,0,0,0,0,0,,
213264,1,118800,,,0,0,0,0,0,,
213266,1,48000,,,0,0,0,0,0,,
213269,1,30000,,,0,0,0,0,0,,
213271,1,30000,,,0,0,0,0,0,,
213273,1,24000,,,0,0,0,0,0,,
214156,200,200,,,0,1,0,0,1,565,
214157,200,200,,,0,1,0,0,1,818,
214158,200,200,,,0,1,0,0,1,1338,
214159,200,200,,,0,1,0,0,1,1591,
214160,200,200,,,0,1,0,0,1,1600,
214161,200,200,,,0,1,0,0,1,565,
214162,200,200,,,0,1,0,0,1,818,
214163,200,200,,,0,1,0,0,1,1338,
214164,200,200,,,0,1,0,0,1,1591,
214165,200,200,,,0,1,0,0,1,1600,
214166,200,400,,,0,1,0,1,0,,
214167,200,400,,,0,1,0,1,0,,
214168,200,400,,,0,1,0,1,0,,
214169,200,400,,,0,1,0,1,0,,
214170,200,400,,,0,1,0,1,0,,
214171,200,400,,,0,1,0,1,0,,
214172,200,400,,,0,1,0,1,0,,
214173,200,400,,,0,1,0,1,0,,
214174,200,400,,,0,1,0,1,0,,
214175,200,400,,,0,1,0,1,0,,
214176,200,200,,,0,1,0,1,1,565,
214177,200,200,,,0,1,0,1,1,1077,
214178,200,200,,,0,1,0,1,1,1082,
214179,200,200,,,0,1,0,1,1,1595,
214180,200,200,,,0,1,0,1,1,1600,
214182,200,200,,,0,1,0,1,1,565,
214183,200,200,,,0,1,0,1,1,818,
214184,200,200,,,0,1,0,1,1,1338,
214185,200,200,,,0,1,0,1,1,1591,
214186,200,200,,,0,1,0,1,1,1600,
214187,100,120,,3000,1,0,0,0,0,,565
214188,100,239,,3000,1,0,0,0,0,,1077
214189,100,240,,3000,1,0,0,0,0,,1082
214190,100,359,,3000,1,0,0,0,0,,1595
214191,100,360,,3000,1,0,0,0,0,,1600
214192,100,120,,3000,1,0,0,0,0,,565
214193,100,239,,3000,1,0,0,0,0,,1077
214194,100,240,,3000,1,0,0,0,0,,1082
214195,100,359,,3000,1,0,0,0,0,,1595
214196,100,360,,3000,1,0,0,0,0,,1600
214197,150,150,,1200,0,0,0,0,0,,
214198,150,150,,1200,0,0,0,0,0,,
214199,150,150,,1200,0,0,0,0,0,,
214200,150,150,,1200,0,0,0,0,0,,
214201,150,150,,1200,0,0,0,0,0,,
214203,150,150,,1200,0,0,0,0,0,,
214204,150,150,,1200,0,0,0,0,0,,
214205,150,150,,1200,0,0,0,0,0,,
214206,150,150,,1200,0,0,0,0,0,,
214207,150,150,,1200,0,0,0,0,0,,
214208,300,100,3000,3000,0,0,0,0,0,,
214209,448,100,3000,3000,0,0,0,0,0,,
214210,450,100,3000,3000,0,0,0,0,0,,
214211,598,100,3000,3000,0,0,0,0,0,,
214212,600,100,3000,3000,0,0,0,0,0,,
214217,300,100,3000,3000,0,0,0,0,0,,
214218,448,100,3000,3000,0,0,0,0,0,,
214219,450,100,3000,3000,0,0,0,0,0,,
214220,598,100,3000,3000,0,0,0,0,0,,
214221,600,100,3000,3000,0,0,0,0,0,,
214245,200,200,,,0,0,0,1,0,565,
214246,200,200,,,0,0,0,1,0,818,
214247,200,200,,,0,0,0,1,0,1338,
214248,200,200,,,0,0,0,1,0,1591,
214249,200,200,,,0,0,0,1,0,1600,
214255,200,200,,,0,0,0,1,0,818,
214256,200,200,,,0,0,0,1,0,1338,
214257,200,200,,,0,0,0,1,0,1591,
214258,200,200,,,0,0,0,1,0,1600,
214259,200,200,,,0,0,0,1,0,565,
214260,100,120,,,0,0,0,0,0,,565
214261,100,239,,,0,0,0,0,0,,1077
214262,100,240,,,0,0,0,0,0,,1082
214263,100,359,,,0,0,0,0,0,,1595
214264,100,360,,,0,0,0,0,0,,1600
214265,100,120,,,0,0,0,0,0,,565
214266,100,239,,,0,0,0,0,0,,1077
214267,100,240,,,0,0,0,0,0,,1082
214268,100,359,,,0,0,0,0,0,,1595
214269,100,360,,,0,0,0,0,0,,1600
214270,200,200,,,0,0,0,0,0,,
214271,200,200,,,0,0,0,0,0,,
214272,200,200,,,0,0,0,0,0,,
214273,200,200,,,0,0,0,0,0,,
214274,200,200,,,0,0,0,0,0,,
214277,200,200,,,0,0,0,0,0,,
214278,200,200,,,0,0,0,0,0,,
214279,200,200,,,0,0,0,0,0,,
214280,200,200,,,0,0,0,0,0,,
214281,200,200,,,0,0,0,0,0,,
214282,200,200,,,0,0,1,0,0,,
214283,250,250,,,0,0,1,0,0,,
214284,250,250,,,0,0,1,0,0,,
214285,300,300,,,0,0,1,0,0,,
214286,300,300,,,0,0,1,0,0,,
214287,200,200,,,0,0,1,0,0,,
214288,250,250,,,0,0,1,0,0,,
214289,250,250,,,0,0,1,0,0,,
214290,300,300,,,0,0,1,0,0,,
214291,300,300,,,0,0,1,0,0,,
214292,100,120,,,0,0,0,0,0,,565
214293,100,239,,,0,0,0,0,0,,1077
214294,100,240,,,0,0,0,0,0,,1082
214295,100,359,,,0,0,0,0,0,,1595
214296,100,360,,,0,0,0,0,0,,1600
214297,100,120,,,0,0,0,0,0,,565
214298,100,239,,,0,0,0,0,0,,1077
214299,100,240,,,0,0,0,0,0,,1082
214300,100,359,,,0,0,0,0,0,,1595
214301,100,360,,,0,0,0,0,0,,1600
214303,100,120,,,0,0,0,0,0,,565
214304,100,239,,,0,0,0,0,0,,1077
214305,100,240,,,0,0,0,0,0,,1082
214306,100,359,,,0,0,0,0,0,,1595
214307,100,360,,,0,0,0,0,0,,1600
214308,100,120,,,0,0,0,0,0,,565
214309,100,239,,,0,0,0,0,0,,1077
214310,100,240,,,0,0,0,0,0,,1082
214311,100,359,,,0,0,0,0,0,,1595
214312,100,360,,,0,0,0,0,0,,1600
214313,100,120,,,0,0,0,0,0,,565
214314,100,239,,,0,0,0,0,0,,1077
214315,100,240,,,0,0,0,0,0,,1082
214316,100,359,,,0,0,0,0,0,,1595
214317,100,360,,,0,0,0,0,0,,1600
214318,100,120,,,0,0,0,0,0,,565
214319,100,239,,,0,0,0,0,0,,1077
214320,100,240,,,0,0,0,0,0,,1082
214321,100,359,,,0,0,0,0,0,,1595
214322,100,360,,,0,0,0,0,0,,1600
214323,200,200,,,0,1,0,1,0,565,
214324,200,200,,,0,1,0,1,0,818,
214325,200,200,,,0,1,0,1,0,1338,
214326,200,200,,,0,1,0,1,0,1591,
214327,200,200,,,0,1,0,1,0,1600,
214328,200,200,,,0,1,0,1,0,565,
214329,200,200,,,0,1,0,1,0,818,
214330,200,200,,,0,1,0,1,0,1338,
214331,200,200,,,0,1,0,1,0,1591,
214332,200,200,,,0,1,0,1,0,1600,
214333,300,300,,,0,0,0,0,0,,
214334,300,300,,,0,0,0,0,0,,
214335,300,300,,,0,0,0,0,0,,
214336,300,300,,,0,0,0,0,0,,
214337,300,300,,,0,0,0,0,0,,
214338,300,300,,,0,0,0,0,0,,
214339,300,300,,,0,0,0,0,0,,
214340,300,300,,,0,0,0,0,0,,
214341,300,300,,,0,0,0,0,0,,
214342,300,300,,,0,0,0,0,0,,
214343,200,500,,,0,1,0,0,0,,
214344,200,500,,,0,1,0,0,0,,
214345,200,500,,,0,1,0,0,0,,
214346,200,500,,,0,1,0,0,0,,
214347,200,500,,,0,1,0,0,0,,
214348,200,500,,,0,1,0,0,0,,
214349,200,500,,,0,1,0,0,0,,
214350,200,500,,,0,1,0,0,0,,
214351,200,500,,,0,1,0,0,0,,
218395,100,100,,,0,0,0,0,1,5,
218403,100,150,,,0,1,0,0,0,,
218404,100,100,,,0,1,0,0,0,6,
218405,100,150,,,1,0,0,0,0,,6
218406,200,200,,,0,0,0,1,0,,
223467,210,210,,,0,0,0,0,0,,
223468,210,210,,,0,0,0,0,0,,
223469,210,210,,,0,0,0,0,0,,
225507,350,350,,,0,1,0,1,0,,
225508,350,350,,,0,1,0,1,0,,
225509,180,150,,,0,1,0,1,1,,
225511,350,350,,,0,1,0,1,0,,
225512,350,350,,,0,1,0,1,0,,
225513,180,150,,,0,1,0,1,1,,
226329,220,220,,,0,1,0,1,1,5,
226330,220,220,,,0,1,0,1,1,897,
226331,220,220,,,0,1,0,1,1,900,
226474,220,220,,,0,1,0,0,1,5,
226475,220,220,,,0,1,0,0,1,28,
226476,220,220,,,0,1,0,0,1,175,
226477,220,220,,,0,1,0,0,1,199,
226478,220,220,,,0,1,0,0,1,350,
226479,220,220,,,0,1,0,0,1,374,
226480,220,220,,,0,1,0,0,1,524,
226481,220,220,,,0,1,0,0,1,548,
226482,220,220,,,0,1,0,0,1,698,
226483,220,220,,,0,1,0,0,1,722,
226484,220,220,,,0,1,0,0,1,872,
226485,220,220,,,0,1,0,0,1,897,
226486,220,220,,,0,1,0,0,1,899,
227083,150,150,,,0,1,0,1,0,4,
227084,150,150,,,0,1,0,1,0,16,
227085,150,150,,,0,1,0,1,0,20,
227086,150,150,,,0,1,0,1,0,56,
227087,150,150,,,0,1,0,1,0,60,
227088,150,150,,,0,1,0,1,0,4,
227089,150,150,,,0,1,0,1,0,56,
227091,150,150,,,0,1,0,1,0,60,
227094,150,150,,,0,1,0,0,1,4,
227095,150,150,,,0,1,0,0,1,56,
227096,150,150,,,0,1,0,0,1,60,
227103,150,150,,,0,0,0,0,0,,
227104,150,150,,,0,0,0,0,0,,
227105,150,150,,,0,0,0,0,0,,
227106,150,150,,,0,0,1,0,0,,
227107,150,150,,,0,0,1,0,0,,
227108,150,150,,,0,0,1,0,0,,
227119,150,150,,1000,0,0,0,0,0,,
227121,150,150,,1000,0,0,0,0,0,,
227130,150,150,,1000,0,0,0,0,0,,
227135,150,150,,,1,0,0,0,0,,4
227137,150,150,,,1,0,0,0,0,,56
227141,150,150,,,1,0,0,0,0,,60
227165,150,150,,,0,0,0,0,0,,5
227166,150,150,,,0,0,0,0,0,,70
227167,150,150,,,0,0,0,0,0,,75
227456,180,180,,,0,1,0,1,1,447,
227457,180,180,,,0,1,0,1,1,451,
227458,180,180,,,0,1,0,1,1,476,
227459,180,180,,,0,1,0,1,1,480,
227460,180,180,,,0,1,0,1,1,506,
227461,180,180,,,0,1,0,1,1,510,
227462,180,180,,,0,1,0,1,1,536,
227463,180,180,,,0,1,0,1,1,540,
227464,180,180,,,0,1,0,1,1,545,
228369,100,100,,,0,0,0,1,0,5,
228371,100,100,,,0,0,0,1,0,309,
228372,100,100,,,0,0,0,1,0,1260,
228373,100,100,,,0,0,0,1,0,1266,
229039,200,200,,,0,0,0,0,0,4,
230477,100,100,,,0,0,0,0,1,250,
230478,100,100,,,0,0,0,0,1,298,
230479,100,100,,,0,0,0,0,1,549,
230480,100,100,,,0,0,0,0,1,597,
230481,100,100,,,0,0,0,0,1,848,
230482,100,100,,,0,0,0,0,1,896,
230483,100,100,,,0,1,0,0,1,1147,
230484,100,100,,,0,1,0,0,1,1195,
230485,100,100,,,0,1,0,0,1,1446,
230486,100,100,,,0,1,0,0,1,1494,
230487,100,100,,,0,1,0,0,1,1500,
230890,100,100,,,0,0,0,0,0,44,
230899,100,100,,,0,0,0,0,0,44,
231085,100,100,,,0,0,0,0,0,4,
231086,105,105,,,0,0,0,0,0,8,
231087,106,106,,,0,0,0,0,0,82,
231088,108,108,,,0,0,0,0,0,83,
231089,109,109,,,0,0,0,0,1,123,
231090,111,111,,,0,0,0,0,1,125,
231091,112,112,,,0,0,0,0,1,170,
231092,117,117,,,0,0,0,0,1,175,
231093,118,118,,,0,0,0,0,1,271,
231094,129,129,,,0,0,0,0,1,291,
231095,130,130,,,0,0,0,0,1,465,
231096,145,145,,,0,0,0,0,1,497,
231097,145,145,,,0,0,0,0,1,698,
231098,160,160,,,0,0,0,0,1,730,
231099,160,160,,,0,0,0,0,1,930,
231100,175,175,,,0,0,0,0,1,963,
231101,175,175,,,0,0,0,0,1,1163,
231102,190,190,,,0,0,0,0,1,1195,
231103,190,190,,,0,0,0,0,1,1200,
231104,150,150,,,0,0,0,0,0,4,
231105,150,150,,,0,0,0,0,0,8,
231106,150,150,,,0,0,0,0,0,82,
231107,150,150,,,0,0,0,0,0,83,
231108,150,150,,,0,0,0,0,1,123,
231109,150,150,,,0,0,0,0,1,125,
231110,150,150,,,0,0,0,0,1,170,
231111,150,150,,,0,0,0,0,1,175,
231112,150,150,,,0,0,0,0,1,271,
231113,150,150,,,0,0,0,0,1,291,
231114,150,150,,,0,1,0,0,1,465,
231115,150,150,,,0,1,0,0,1,497,
231116,150,150,,,0,1,0,0,1,698,
231117,150,150,,,0,1,0,0,1,730,
231118,150,150,,,0,1,0,0,1,930,
231119,150,150,,,0,1,0,0,1,963,
231120,150,150,,,0,1,0,0,1,1163,
231121,150,150,,,0,1,0,0,1,1195,
231122,150,150,,,0,1,0,0,1,1200,
231123,200,200,,,0,0,0,0,0,,
231124,200,200,,,0,0,0,0,0,,
231125,200,200,,,0,1,0,0,0,,
231126,200,200,,,0,1,0,0,0,,
231127,200,200,,,0,1,0,0,0,,
231128,200,200,,,0,1,0,0,0,,
231129,200,200,,,0,1,0,0,0,,
231130,200,200,,,0,1,0,0,0,,
231131,200,200,,,0,1,0,0,0,,
231132,200,200,,,0,1,0,0,0,,
231133,200,200,,,0,1,0,0,0,,
231134,200,200,,,0,1,0,0,0,,
231135,200,200,,,0,1,0,0,0,,
231136,200,200,,,0,1,0,0,0,,
231137,200,200,,,0,1,0,0,0,,
231138,200,200,,,0,1,0,0,0,,
231139,200,200,,,0,1,0,0,0,,
231204,150,150,,,0,0,0,0,0,,
231205,150,150,,,0,0,0,0,0,,
231206,150,150,,,0,1,0,0,0,,
231207,150,150,,,0,1,0,0,0,,
231208,150,150,,,0,1,0,0,0,,
231209,150,150,,,0,1,0,0,0,,
231210,150,150,,,0,1,0,0,0,,
231211,150,150,,,0,1,0,0,0,,
231212,150,150,,,0,1,0,0,0,,
231213,150,150,,,0,1,0,0,0,,
231214,150,150,,,0,1,0,0,0,,
231215,150,150,,,0,1,0,0,0,,
231216,150,150,,,0,1,0,0,0,,
231217,150,150,,,0,1,0,0,0,,
231218,150,150,,,0,1,0,0,0,,
231219,150,150,,,0,1,0,0,0,,
